index,Entity,status2,Function,Term,Year,EY Year,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
171,CS,,iGV,22.23,2022,CS - 2022,5.0,7.0,5.0,4.0,4.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,33.0
172,CS,,iGV,22.23,2022,CS - 2022,28.0,0.0,7.0,0.0,3.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,52.0
173,CS,,iGV,22.23,2022,CS - 2022,15.0,28.0,0.0,7.0,0.0,2.0,7.0,3.0,4.0,0.0,1.0,0.0,67.0
174,CS,,iGV,22.23,2022,CS - 2022,4.0,4.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,18.0
175,CS,,iGV,23.24,2023,CS - 2023,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0
176,CS,,iGV,23.24,2023,CS - 2023,27.0,71.0,60.0,60.0,65.0,36.0,53.0,59.0,24.0,13.0,25.0,26.0,519.0
177,CS,,iGV,23.24,2023,CS - 2023,10.0,26.0,16.0,18.0,23.0,11.0,16.0,10.0,1.0,2.0,1.0,2.0,136.0
178,CS,,iGV,23.24,2023,CS - 2023,5.0,10.0,8.0,14.0,20.0,6.0,13.0,5.0,3.0,2.0,0.0,3.0,89.0
179,CS,,iGV,23.24,2023,CS - 2023,1.0,2.0,4.0,0.0,18.0,19.0,4.0,10.0,3.0,5.0,0.0,1.0,67.0
180,CS,,iGV,23.24,2023,CS - 2023,0.0,1.0,2.0,1.0,3.0,11.0,8.0,19.0,11.0,5.0,5.0,0.0,66.0
181,CS,,iGV,23.24,2023,CS - 2023,0.0,1.0,1.0,0.0,0.0,4.0,4.0,13.0,2.0,1.0,1.0,0.0,27.0
182,CS,,iGV,24.25,2024,CS - 2024,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0
