status,function,function_new,Month,APP,Month in Dates,status2,Months for Analysis,Term
Finished,Old oGT,oGTa,October 2022,0.0,2022-10-01,Finished,OCT,22.23
Finished,Old oGV,oGV,October 2022,0.0,2022-10-01,Finished,OCT,22.23
Applied,oGE,oGTa,October 2022,0.0,2022-10-01,Applied,OCT,22.23
Remote Realized,iGE,iGTa,October 2022,0.0,2022-10-01,Remote Realized,OCT,22.23
Applied,oGV,oGV,October 2022,1.0,2022-10-01,Applied,OCT,22.23
Applied,oGTa,oGTa,October 2022,1.0,2022-10-01,Applied,OCT,22.23
Remote Realized,Old iGT,iGTa,October 2022,0.0,2022-10-01,Remote Realized,OCT,22.23
Applied,oGTe,oGTe,October 2022,0.0,2022-10-01,Applied,OCT,22.23
Open,oGV,oGV,October 2022,0.0,2022-10-01,Open,OCT,22.23
Open,oGT Old,oGTa,October 2022,0.0,2022-10-01,Open,OCT,22.23
Open,oGE,oGTa,October 2022,0.0,2022-10-01,Open,OCT,22.23
Open,oGV,oGV,October 2022,1.0,2022-10-01,Open,OCT,22.23
Open,oGTa,oGTa,October 2022,0.0,2022-10-01,Open,OCT,22.23
Open,oGTe,oGTe,October 2022,1.0,2022-10-01,Open,OCT,22.23
Open,iGV,iGV,October 2022,0.0,2022-10-01,Open,OCT,22.23
Open,iGT Old,iGTa,October 2022,0.0,2022-10-01,Open,OCT,22.23
Open,iGE,iGTa,October 2022,0.0,2022-10-01,Open,OCT,22.23
Open,iGV,iGV,October 2022,0.0,2022-10-01,Open,OCT,22.23
Open,iGTa,iGTa,October 2022,1.0,2022-10-01,Open,OCT,22.23
Open,iGTe,iGTe,October 2022,4.0,2022-10-01,Open,OCT,22.23
Total,Total,Total,October 2022,78.0,2022-10-01,Total,OCT,22.23
Total,Total,Total,October 2022,5.0,2022-10-01,Total,OCT,22.23
Accepted L,Total,Total,October 2022,0.0,2022-10-01,Accepted L,OCT,22.23
Total,Total,Total,October 2022,2.0,2022-10-01,Total,OCT,22.23
Total,Total,Total,October 2022,1.0,2022-10-01,Total,OCT,22.23
Realized,Total,Total,October 2022,0.0,2022-10-01,Realized,OCT,22.23
Total,Total,Total,October 2022,1.0,2022-10-01,Total,OCT,22.23
Total,Total,Total,October 2022,0.0,2022-10-01,Total,OCT,22.23
Realized,Old iGT,iGTa,November 2022,0.0,2022-11-01,Realized,NOV,22.23
Realized,Old iGV,iGV,November 2022,0.0,2022-11-01,Realized,NOV,22.23
Realized,iGTa,iGTa,November 2022,1.0,2022-11-01,Realized,NOV,22.23
Realized,iGV,iGV,November 2022,0.0,2022-11-01,Realized,NOV,22.23
Realized,iGTe,iGTe,November 2022,3.0,2022-11-01,Realized,NOV,22.23
Accepted,oGTe,oGTe,November 2022,0.0,2022-11-01,Accepted,NOV,22.23
Accepted,oGTa,oGTa,November 2022,0.0,2022-11-01,Accepted,NOV,22.23
Accepted,oGV,oGV,November 2022,0.0,2022-11-01,Accepted,NOV,22.23
Realized,iGE,iGTa,November 2022,0.0,2022-11-01,Realized,NOV,22.23
Accepted,iGV,iGV,November 2022,0.0,2022-11-01,Accepted,NOV,22.23
Accepted,iGE,iGTa,November 2022,0.0,2022-11-01,Accepted,NOV,22.23
Accepted,iGTa,iGTa,November 2022,1.0,2022-11-01,Accepted,NOV,22.23
Accepted,iGTe,iGTe,November 2022,2.0,2022-11-01,Accepted,NOV,22.23
Accepted,Old iGT,iGTa,November 2022,0.0,2022-11-01,Accepted,NOV,22.23
Approved,Old iGV,iGV,November 2022,0.0,2022-11-01,Approved,NOV,22.23
Accepted,Old iGV,iGV,November 2022,0.0,2022-11-01,Accepted,NOV,22.23
Finished,iGTa,iGTa,November 2022,0.0,2022-11-01,Finished,NOV,22.23
Finished,iGV,iGV,November 2022,0.0,2022-11-01,Finished,NOV,22.23
Finished,iGTe,iGTe,November 2022,1.0,2022-11-01,Finished,NOV,22.23
Realized,oGTe,oGTe,November 2022,0.0,2022-11-01,Realized,NOV,22.23
Realized,oGTa,oGTa,November 2022,0.0,2022-11-01,Realized,NOV,22.23
Realized,oGV,oGV,November 2022,0.0,2022-11-01,Realized,NOV,22.23
Realized,oGE,oGTa,November 2022,0.0,2022-11-01,Realized,NOV,22.23
Realized,Old oGT,oGTa,November 2022,0.0,2022-11-01,Realized,NOV,22.23
Realized,Old oGV,oGV,November 2022,0.0,2022-11-01,Realized,NOV,22.23
Accepted,oGE,oGTa,November 2022,0.0,2022-11-01,Accepted,NOV,22.23
Approved,Old oGT,oGTa,November 2022,0.0,2022-11-01,Approved,NOV,22.23
Approved,Old oGV,oGV,November 2022,0.0,2022-11-01,Approved,NOV,22.23
Accepted,Old oGT,oGTa,November 2022,0.0,2022-11-01,Accepted,NOV,22.23
Approved,oGV,oGV,November 2022,0.0,2022-11-01,Approved,NOV,22.23
Accepted,Old oGV,oGV,November 2022,0.0,2022-11-01,Accepted,NOV,22.23
Approved,oGE,oGTa,November 2022,0.0,2022-11-01,Approved,NOV,22.23
Completed,Old iGV,iGV,November 2022,0.0,2022-11-01,Completed,NOV,22.23
Applied,Old oGV,oGV,November 2022,0.0,2022-11-01,Applied,NOV,22.23
Completed,iGTa,iGTa,November 2022,0.0,2022-11-01,Completed,NOV,22.23
Completed,iGTe,iGTe,November 2022,0.0,2022-11-01,Completed,NOV,22.23
Completed,oGE,oGTa,November 2022,0.0,2022-11-01,Completed,NOV,22.23
Approved,oGTe,oGTe,November 2022,0.0,2022-11-01,Approved,NOV,22.23
Completed,iGV,iGV,November 2022,0.0,2022-11-01,Completed,NOV,22.23
Completed,oGV,oGV,November 2022,0.0,2022-11-01,Completed,NOV,22.23
Approved,oGTa,oGTa,November 2022,0.0,2022-11-01,Approved,NOV,22.23
Completed,oGTa,oGTa,November 2022,0.0,2022-11-01,Completed,NOV,22.23
Completed,oGTe,oGTe,November 2022,0.0,2022-11-01,Completed,NOV,22.23
Completed,iGE,iGTa,November 2022,0.0,2022-11-01,Completed,NOV,22.23
Completed,Old iGT,iGTa,November 2022,0.0,2022-11-01,Completed,NOV,22.23
Completed,Old oGV,oGV,November 2022,0.0,2022-11-01,Completed,NOV,22.23
Completed,Old oGT,oGTa,November 2022,0.0,2022-11-01,Completed,NOV,22.23
Finished,iGE,iGTa,November 2022,0.0,2022-11-01,Finished,NOV,22.23
Applied,iGTa,iGTa,November 2022,25.0,2022-11-01,Applied,NOV,22.23
Applied,iGTe,iGTe,November 2022,138.0,2022-11-01,Applied,NOV,22.23
Finished,Old iGT,iGTa,November 2022,0.0,2022-11-01,Finished,NOV,22.23
Finished,Old iGV,iGV,November 2022,0.0,2022-11-01,Finished,NOV,22.23
Approved,Old iGT,iGTa,November 2022,0.0,2022-11-01,Approved,NOV,22.23
Applied,iGE,iGTa,November 2022,0.0,2022-11-01,Applied,NOV,22.23
Approved,iGE,iGTa,November 2022,0.0,2022-11-01,Approved,NOV,22.23
Applied,iGV,iGV,November 2022,0.0,2022-11-01,Applied,NOV,22.23
Approved,iGV,iGV,November 2022,0.0,2022-11-01,Approved,NOV,22.23
Applied,Old iGV,iGV,November 2022,0.0,2022-11-01,Applied,NOV,22.23
Approved,iGTe,iGTe,November 2022,3.0,2022-11-01,Approved,NOV,22.23
Applied,Old iGT,iGTa,November 2022,0.0,2022-11-01,Applied,NOV,22.23
Approved,iGTa,iGTa,November 2022,0.0,2022-11-01,Approved,NOV,22.23
Remote Realized,oGTe,oGTe,November 2022,0.0,2022-11-01,Remote Realized,NOV,22.23
Remote Realized,oGTa,oGTa,November 2022,0.0,2022-11-01,Remote Realized,NOV,22.23
Remote Realized,iGTe,iGTe,November 2022,0.0,2022-11-01,Remote Realized,NOV,22.23
Remote Realized,Old oGV,oGV,November 2022,0.0,2022-11-01,Remote Realized,NOV,22.23
Remote Realized,iGTa,iGTa,November 2022,0.0,2022-11-01,Remote Realized,NOV,22.23
Remote Realized,iGV,iGV,November 2022,0.0,2022-11-01,Remote Realized,NOV,22.23
Finished,oGTe,oGTe,November 2022,0.0,2022-11-01,Finished,NOV,22.23
Remote Realized,Old oGT,oGTa,November 2022,0.0,2022-11-01,Remote Realized,NOV,22.23
Finished,oGTa,oGTa,November 2022,0.0,2022-11-01,Finished,NOV,22.23
Remote Realized,oGE,oGTa,November 2022,0.0,2022-11-01,Remote Realized,NOV,22.23
Finished,oGV,oGV,November 2022,0.0,2022-11-01,Finished,NOV,22.23
Remote Realized,oGV,oGV,November 2022,0.0,2022-11-01,Remote Realized,NOV,22.23
Finished,oGE,oGTa,November 2022,0.0,2022-11-01,Finished,NOV,22.23
Remote Realized,Old iGV,iGV,November 2022,0.0,2022-11-01,Remote Realized,NOV,22.23
Applied,Old oGT,oGTa,November 2022,0.0,2022-11-01,Applied,NOV,22.23
Finished,Old oGT,oGTa,November 2022,0.0,2022-11-01,Finished,NOV,22.23
Finished,Old oGV,oGV,November 2022,0.0,2022-11-01,Finished,NOV,22.23
Applied,oGE,oGTa,November 2022,0.0,2022-11-01,Applied,NOV,22.23
Remote Realized,iGE,iGTa,November 2022,0.0,2022-11-01,Remote Realized,NOV,22.23
Applied,oGV,oGV,November 2022,1.0,2022-11-01,Applied,NOV,22.23
Applied,oGTa,oGTa,November 2022,9.0,2022-11-01,Applied,NOV,22.23
Remote Realized,Old iGT,iGTa,November 2022,0.0,2022-11-01,Remote Realized,NOV,22.23
Applied,oGTe,oGTe,November 2022,1.0,2022-11-01,Applied,NOV,22.23
Open,oGV,oGV,November 2022,0.0,2022-11-01,Open,NOV,22.23
Open,oGT Old,oGTa,November 2022,0.0,2022-11-01,Open,NOV,22.23
Open,oGE,oGTa,November 2022,0.0,2022-11-01,Open,NOV,22.23
Open,oGV,oGV,November 2022,3.0,2022-11-01,Open,NOV,22.23
Open,oGTa,oGTa,November 2022,1.0,2022-11-01,Open,NOV,22.23
Open,oGTe,oGTe,November 2022,0.0,2022-11-01,Open,NOV,22.23
Open,iGV,iGV,November 2022,0.0,2022-11-01,Open,NOV,22.23
Open,iGT Old,iGTa,November 2022,0.0,2022-11-01,Open,NOV,22.23
Open,iGE,iGTa,November 2022,0.0,2022-11-01,Open,NOV,22.23
Open,iGV,iGV,November 2022,0.0,2022-11-01,Open,NOV,22.23
Open,iGTa,iGTa,November 2022,1.0,2022-11-01,Open,NOV,22.23
Open,iGTe,iGTe,November 2022,0.0,2022-11-01,Open,NOV,22.23
Total,Total,Total,November 2022,174.0,2022-11-01,Total,NOV,22.23
Total,Total,Total,November 2022,6.0,2022-11-01,Total,NOV,22.23
Accepted L,Total,Total,November 2022,3.0,2022-11-01,Accepted L,NOV,22.23
Total,Total,Total,November 2022,3.0,2022-11-01,Total,NOV,22.23
Total,Total,Total,November 2022,4.0,2022-11-01,Total,NOV,22.23
Realized,Total,Total,November 2022,0.0,2022-11-01,Realized,NOV,22.23
Total,Total,Total,November 2022,1.0,2022-11-01,Total,NOV,22.23
Total,Total,Total,November 2022,0.0,2022-11-01,Total,NOV,22.23
Realized,Old iGT,iGTa,January 2023,0.0,2023-01-01,Realized,JAN,22.23
Realized,Old iGV,iGV,January 2023,0.0,2023-01-01,Realized,JAN,22.23
Realized,iGTa,iGTa,January 2023,0.0,2023-01-01,Realized,JAN,22.23
Realized,iGV,iGV,January 2023,0.0,2023-01-01,Realized,JAN,22.23
Realized,iGTe,iGTe,January 2023,0.0,2023-01-01,Realized,JAN,22.23
Accepted,oGTe,oGTe,January 2023,0.0,2023-01-01,Accepted,JAN,22.23
Accepted,oGTa,oGTa,January 2023,0.0,2023-01-01,Accepted,JAN,22.23
Accepted,oGV,oGV,January 2023,0.0,2023-01-01,Accepted,JAN,22.23
Realized,iGE,iGTa,January 2023,0.0,2023-01-01,Realized,JAN,22.23
Accepted,iGV,iGV,January 2023,0.0,2023-01-01,Accepted,JAN,22.23
Accepted,iGE,iGTa,January 2023,0.0,2023-01-01,Accepted,JAN,22.23
Accepted,iGTa,iGTa,January 2023,0.0,2023-01-01,Accepted,JAN,22.23
Accepted,iGTe,iGTe,January 2023,0.0,2023-01-01,Accepted,JAN,22.23
Accepted,Old iGT,iGTa,January 2023,0.0,2023-01-01,Accepted,JAN,22.23
Approved,Old iGV,iGV,January 2023,0.0,2023-01-01,Approved,JAN,22.23
Accepted,Old iGV,iGV,January 2023,0.0,2023-01-01,Accepted,JAN,22.23
Finished,iGTa,iGTa,January 2023,0.0,2023-01-01,Finished,JAN,22.23
Finished,iGV,iGV,January 2023,0.0,2023-01-01,Finished,JAN,22.23
Finished,iGTe,iGTe,January 2023,0.0,2023-01-01,Finished,JAN,22.23
Realized,oGTe,oGTe,January 2023,0.0,2023-01-01,Realized,JAN,22.23
Realized,oGTa,oGTa,January 2023,0.0,2023-01-01,Realized,JAN,22.23
Realized,oGV,oGV,January 2023,0.0,2023-01-01,Realized,JAN,22.23
Realized,oGE,oGTa,January 2023,0.0,2023-01-01,Realized,JAN,22.23
Realized,Old oGT,oGTa,January 2023,0.0,2023-01-01,Realized,JAN,22.23
Realized,Old oGV,oGV,January 2023,0.0,2023-01-01,Realized,JAN,22.23
Accepted,oGE,oGTa,January 2023,0.0,2023-01-01,Accepted,JAN,22.23
Approved,Old oGT,oGTa,January 2023,0.0,2023-01-01,Approved,JAN,22.23
Approved,Old oGV,oGV,January 2023,0.0,2023-01-01,Approved,JAN,22.23
Accepted,Old oGT,oGTa,January 2023,0.0,2023-01-01,Accepted,JAN,22.23
Approved,oGV,oGV,January 2023,0.0,2023-01-01,Approved,JAN,22.23
Accepted,Old oGV,oGV,January 2023,0.0,2023-01-01,Accepted,JAN,22.23
Approved,oGE,oGTa,January 2023,0.0,2023-01-01,Approved,JAN,22.23
Completed,Old iGV,iGV,January 2023,0.0,2023-01-01,Completed,JAN,22.23
Applied,Old oGV,oGV,January 2023,0.0,2023-01-01,Applied,JAN,22.23
Completed,iGTa,iGTa,January 2023,0.0,2023-01-01,Completed,JAN,22.23
Completed,iGTe,iGTe,January 2023,0.0,2023-01-01,Completed,JAN,22.23
Completed,oGE,oGTa,January 2023,0.0,2023-01-01,Completed,JAN,22.23
Approved,oGTe,oGTe,January 2023,0.0,2023-01-01,Approved,JAN,22.23
Completed,iGV,iGV,January 2023,0.0,2023-01-01,Completed,JAN,22.23
Completed,oGV,oGV,January 2023,0.0,2023-01-01,Completed,JAN,22.23
Approved,oGTa,oGTa,January 2023,0.0,2023-01-01,Approved,JAN,22.23
Completed,oGTa,oGTa,January 2023,0.0,2023-01-01,Completed,JAN,22.23
Completed,oGTe,oGTe,January 2023,0.0,2023-01-01,Completed,JAN,22.23
Completed,iGE,iGTa,January 2023,0.0,2023-01-01,Completed,JAN,22.23
Completed,Old iGT,iGTa,January 2023,0.0,2023-01-01,Completed,JAN,22.23
Completed,Old oGV,oGV,January 2023,0.0,2023-01-01,Completed,JAN,22.23
Completed,Old oGT,oGTa,January 2023,0.0,2023-01-01,Completed,JAN,22.23
Finished,iGE,iGTa,January 2023,0.0,2023-01-01,Finished,JAN,22.23
Applied,iGTa,iGTa,January 2023,6.0,2023-01-01,Applied,JAN,22.23
Applied,iGTe,iGTe,January 2023,54.0,2023-01-01,Applied,JAN,22.23
Finished,Old iGT,iGTa,January 2023,0.0,2023-01-01,Finished,JAN,22.23
Finished,Old iGV,iGV,January 2023,0.0,2023-01-01,Finished,JAN,22.23
Approved,Old iGT,iGTa,January 2023,0.0,2023-01-01,Approved,JAN,22.23
Applied,iGE,iGTa,January 2023,0.0,2023-01-01,Applied,JAN,22.23
Approved,iGE,iGTa,January 2023,0.0,2023-01-01,Approved,JAN,22.23
Applied,iGV,iGV,January 2023,0.0,2023-01-01,Applied,JAN,22.23
Approved,iGV,iGV,January 2023,0.0,2023-01-01,Approved,JAN,22.23
Applied,Old iGV,iGV,January 2023,0.0,2023-01-01,Applied,JAN,22.23
Approved,iGTe,iGTe,January 2023,0.0,2023-01-01,Approved,JAN,22.23
Applied,Old iGT,iGTa,January 2023,0.0,2023-01-01,Applied,JAN,22.23
Approved,iGTa,iGTa,January 2023,0.0,2023-01-01,Approved,JAN,22.23
Remote Realized,oGTe,oGTe,January 2023,0.0,2023-01-01,Remote Realized,JAN,22.23
Remote Realized,oGTa,oGTa,January 2023,0.0,2023-01-01,Remote Realized,JAN,22.23
Remote Realized,iGTe,iGTe,January 2023,0.0,2023-01-01,Remote Realized,JAN,22.23
Remote Realized,Old oGV,oGV,January 2023,0.0,2023-01-01,Remote Realized,JAN,22.23
Remote Realized,iGTa,iGTa,January 2023,0.0,2023-01-01,Remote Realized,JAN,22.23
Remote Realized,iGV,iGV,January 2023,0.0,2023-01-01,Remote Realized,JAN,22.23
Finished,oGTe,oGTe,January 2023,0.0,2023-01-01,Finished,JAN,22.23
Remote Realized,Old oGT,oGTa,January 2023,0.0,2023-01-01,Remote Realized,JAN,22.23
Finished,oGTa,oGTa,January 2023,0.0,2023-01-01,Finished,JAN,22.23
Remote Realized,oGE,oGTa,January 2023,0.0,2023-01-01,Remote Realized,JAN,22.23
Finished,oGV,oGV,January 2023,0.0,2023-01-01,Finished,JAN,22.23
Remote Realized,oGV,oGV,January 2023,0.0,2023-01-01,Remote Realized,JAN,22.23
Finished,oGE,oGTa,January 2023,0.0,2023-01-01,Finished,JAN,22.23
Remote Realized,Old iGV,iGV,January 2023,0.0,2023-01-01,Remote Realized,JAN,22.23
Applied,Old oGT,oGTa,January 2023,0.0,2023-01-01,Applied,JAN,22.23
Finished,Old oGT,oGTa,January 2023,0.0,2023-01-01,Finished,JAN,22.23
Finished,Old oGV,oGV,January 2023,0.0,2023-01-01,Finished,JAN,22.23
Applied,oGE,oGTa,January 2023,0.0,2023-01-01,Applied,JAN,22.23
Remote Realized,iGE,iGTa,January 2023,0.0,2023-01-01,Remote Realized,JAN,22.23
Applied,oGV,oGV,January 2023,1.0,2023-01-01,Applied,JAN,22.23
Applied,oGTa,oGTa,January 2023,9.0,2023-01-01,Applied,JAN,22.23
Remote Realized,Old iGT,iGTa,January 2023,0.0,2023-01-01,Remote Realized,JAN,22.23
Applied,oGTe,oGTe,January 2023,2.0,2023-01-01,Applied,JAN,22.23
Open,oGV,oGV,January 2023,0.0,2023-01-01,Open,JAN,22.23
Open,oGT Old,oGTa,January 2023,0.0,2023-01-01,Open,JAN,22.23
Open,oGE,oGTa,January 2023,0.0,2023-01-01,Open,JAN,22.23
Open,oGV,oGV,January 2023,3.0,2023-01-01,Open,JAN,22.23
Open,oGTa,oGTa,January 2023,5.0,2023-01-01,Open,JAN,22.23
Open,oGTe,oGTe,January 2023,1.0,2023-01-01,Open,JAN,22.23
Open,iGV,iGV,January 2023,0.0,2023-01-01,Open,JAN,22.23
Open,iGT Old,iGTa,January 2023,0.0,2023-01-01,Open,JAN,22.23
Open,iGE,iGTa,January 2023,0.0,2023-01-01,Open,JAN,22.23
Open,iGV,iGV,January 2023,0.0,2023-01-01,Open,JAN,22.23
Open,iGTa,iGTa,January 2023,0.0,2023-01-01,Open,JAN,22.23
Open,iGTe,iGTe,January 2023,0.0,2023-01-01,Open,JAN,22.23
Total,Total,Total,January 2023,72.0,2023-01-01,Total,JAN,22.23
Total,Total,Total,January 2023,2.0,2023-01-01,Total,JAN,22.23
Accepted L,Total,Total,January 2023,0.0,2023-01-01,Accepted L,JAN,22.23
Total,Total,Total,January 2023,0.0,2023-01-01,Total,JAN,22.23
Total,Total,Total,January 2023,0.0,2023-01-01,Total,JAN,22.23
Realized,Total,Total,January 2023,0.0,2023-01-01,Realized,JAN,22.23
Total,Total,Total,January 2023,0.0,2023-01-01,Total,JAN,22.23
Total,Total,Total,January 2023,0.0,2023-01-01,Total,JAN,22.23
Realized,Old iGT,iGTa,February 2023,0.0,2023-02-01,Realized,FEB,23.24
Realized,Old iGV,iGV,February 2023,0.0,2023-02-01,Realized,FEB,23.24
Realized,iGTa,iGTa,February 2023,1.0,2023-02-01,Realized,FEB,23.24
Realized,iGV,iGV,February 2023,0.0,2023-02-01,Realized,FEB,23.24
Realized,iGTe,iGTe,February 2023,0.0,2023-02-01,Realized,FEB,23.24
Accepted,oGTe,oGTe,February 2023,0.0,2023-02-01,Accepted,FEB,23.24
Accepted,oGTa,oGTa,February 2023,0.0,2023-02-01,Accepted,FEB,23.24
Accepted,oGV,oGV,February 2023,0.0,2023-02-01,Accepted,FEB,23.24
Realized,iGE,iGTa,February 2023,0.0,2023-02-01,Realized,FEB,23.24
Accepted,iGV,iGV,February 2023,0.0,2023-02-01,Accepted,FEB,23.24
Accepted,iGE,iGTa,February 2023,0.0,2023-02-01,Accepted,FEB,23.24
Accepted,iGTa,iGTa,February 2023,0.0,2023-02-01,Accepted,FEB,23.24
Accepted,iGTe,iGTe,February 2023,1.0,2023-02-01,Accepted,FEB,23.24
Accepted,Old iGT,iGTa,February 2023,0.0,2023-02-01,Accepted,FEB,23.24
Approved,Old iGV,iGV,February 2023,0.0,2023-02-01,Approved,FEB,23.24
Accepted,Old iGV,iGV,February 2023,0.0,2023-02-01,Accepted,FEB,23.24
Finished,iGTa,iGTa,February 2023,0.0,2023-02-01,Finished,FEB,23.24
Finished,iGV,iGV,February 2023,0.0,2023-02-01,Finished,FEB,23.24
Finished,iGTe,iGTe,February 2023,1.0,2023-02-01,Finished,FEB,23.24
Realized,oGTe,oGTe,February 2023,0.0,2023-02-01,Realized,FEB,23.24
Realized,oGTa,oGTa,February 2023,0.0,2023-02-01,Realized,FEB,23.24
Realized,oGV,oGV,February 2023,1.0,2023-02-01,Realized,FEB,23.24
Realized,oGE,oGTa,February 2023,0.0,2023-02-01,Realized,FEB,23.24
Realized,Old oGT,oGTa,February 2023,0.0,2023-02-01,Realized,FEB,23.24
Realized,Old oGV,oGV,February 2023,0.0,2023-02-01,Realized,FEB,23.24
Accepted,oGE,oGTa,February 2023,0.0,2023-02-01,Accepted,FEB,23.24
Approved,Old oGT,oGTa,February 2023,0.0,2023-02-01,Approved,FEB,23.24
Approved,Old oGV,oGV,February 2023,0.0,2023-02-01,Approved,FEB,23.24
Accepted,Old oGT,oGTa,February 2023,0.0,2023-02-01,Accepted,FEB,23.24
Approved,oGV,oGV,February 2023,0.0,2023-02-01,Approved,FEB,23.24
Accepted,Old oGV,oGV,February 2023,0.0,2023-02-01,Accepted,FEB,23.24
Approved,oGE,oGTa,February 2023,0.0,2023-02-01,Approved,FEB,23.24
Completed,Old iGV,iGV,February 2023,0.0,2023-02-01,Completed,FEB,23.24
Applied,Old oGV,oGV,February 2023,0.0,2023-02-01,Applied,FEB,23.24
Completed,iGTa,iGTa,February 2023,0.0,2023-02-01,Completed,FEB,23.24
Completed,iGTe,iGTe,February 2023,1.0,2023-02-01,Completed,FEB,23.24
Completed,oGE,oGTa,February 2023,0.0,2023-02-01,Completed,FEB,23.24
Approved,oGTe,oGTe,February 2023,0.0,2023-02-01,Approved,FEB,23.24
Completed,iGV,iGV,February 2023,0.0,2023-02-01,Completed,FEB,23.24
Completed,oGV,oGV,February 2023,0.0,2023-02-01,Completed,FEB,23.24
Approved,oGTa,oGTa,February 2023,0.0,2023-02-01,Approved,FEB,23.24
Completed,oGTa,oGTa,February 2023,0.0,2023-02-01,Completed,FEB,23.24
Completed,oGTe,oGTe,February 2023,0.0,2023-02-01,Completed,FEB,23.24
Completed,iGE,iGTa,February 2023,0.0,2023-02-01,Completed,FEB,23.24
Completed,Old iGT,iGTa,February 2023,0.0,2023-02-01,Completed,FEB,23.24
Completed,Old oGV,oGV,February 2023,0.0,2023-02-01,Completed,FEB,23.24
Completed,Old oGT,oGTa,February 2023,0.0,2023-02-01,Completed,FEB,23.24
Finished,iGE,iGTa,February 2023,0.0,2023-02-01,Finished,FEB,23.24
Applied,iGTa,iGTa,February 2023,8.0,2023-02-01,Applied,FEB,23.24
Applied,iGTe,iGTe,February 2023,70.0,2023-02-01,Applied,FEB,23.24
Finished,Old iGT,iGTa,February 2023,0.0,2023-02-01,Finished,FEB,23.24
Finished,Old iGV,iGV,February 2023,0.0,2023-02-01,Finished,FEB,23.24
Approved,Old iGT,iGTa,February 2023,0.0,2023-02-01,Approved,FEB,23.24
Applied,iGE,iGTa,February 2023,0.0,2023-02-01,Applied,FEB,23.24
Approved,iGE,iGTa,February 2023,0.0,2023-02-01,Approved,FEB,23.24
Applied,iGV,iGV,February 2023,0.0,2023-02-01,Applied,FEB,23.24
Approved,iGV,iGV,February 2023,0.0,2023-02-01,Approved,FEB,23.24
Applied,Old iGV,iGV,February 2023,0.0,2023-02-01,Applied,FEB,23.24
Approved,iGTe,iGTe,February 2023,0.0,2023-02-01,Approved,FEB,23.24
Applied,Old iGT,iGTa,February 2023,0.0,2023-02-01,Applied,FEB,23.24
Approved,iGTa,iGTa,February 2023,1.0,2023-02-01,Approved,FEB,23.24
Remote Realized,oGTe,oGTe,February 2023,0.0,2023-02-01,Remote Realized,FEB,23.24
Remote Realized,oGTa,oGTa,February 2023,0.0,2023-02-01,Remote Realized,FEB,23.24
Remote Realized,iGTe,iGTe,February 2023,0.0,2023-02-01,Remote Realized,FEB,23.24
Remote Realized,Old oGV,oGV,February 2023,0.0,2023-02-01,Remote Realized,FEB,23.24
Remote Realized,iGTa,iGTa,February 2023,0.0,2023-02-01,Remote Realized,FEB,23.24
Remote Realized,iGV,iGV,February 2023,0.0,2023-02-01,Remote Realized,FEB,23.24
Finished,oGTe,oGTe,February 2023,0.0,2023-02-01,Finished,FEB,23.24
Remote Realized,Old oGT,oGTa,February 2023,0.0,2023-02-01,Remote Realized,FEB,23.24
Finished,oGTa,oGTa,February 2023,0.0,2023-02-01,Finished,FEB,23.24
Remote Realized,oGE,oGTa,February 2023,0.0,2023-02-01,Remote Realized,FEB,23.24
Finished,oGV,oGV,February 2023,0.0,2023-02-01,Finished,FEB,23.24
Remote Realized,oGV,oGV,February 2023,0.0,2023-02-01,Remote Realized,FEB,23.24
Finished,oGE,oGTa,February 2023,0.0,2023-02-01,Finished,FEB,23.24
Remote Realized,Old iGV,iGV,February 2023,0.0,2023-02-01,Remote Realized,FEB,23.24
Applied,Old oGT,oGTa,February 2023,0.0,2023-02-01,Applied,FEB,23.24
Finished,Old oGT,oGTa,February 2023,0.0,2023-02-01,Finished,FEB,23.24
Finished,Old oGV,oGV,February 2023,0.0,2023-02-01,Finished,FEB,23.24
Applied,oGE,oGTa,February 2023,0.0,2023-02-01,Applied,FEB,23.24
Remote Realized,iGE,iGTa,February 2023,0.0,2023-02-01,Remote Realized,FEB,23.24
Applied,oGV,oGV,February 2023,1.0,2023-02-01,Applied,FEB,23.24
Applied,oGTa,oGTa,February 2023,19.0,2023-02-01,Applied,FEB,23.24
Remote Realized,Old iGT,iGTa,February 2023,0.0,2023-02-01,Remote Realized,FEB,23.24
Applied,oGTe,oGTe,February 2023,0.0,2023-02-01,Applied,FEB,23.24
Open,oGV,oGV,February 2023,0.0,2023-02-01,Open,FEB,23.24
Open,oGT Old,oGTa,February 2023,0.0,2023-02-01,Open,FEB,23.24
Open,oGE,oGTa,February 2023,0.0,2023-02-01,Open,FEB,23.24
Open,oGV,oGV,February 2023,3.0,2023-02-01,Open,FEB,23.24
Open,oGTa,oGTa,February 2023,3.0,2023-02-01,Open,FEB,23.24
Open,oGTe,oGTe,February 2023,0.0,2023-02-01,Open,FEB,23.24
Open,iGV,iGV,February 2023,0.0,2023-02-01,Open,FEB,23.24
Open,iGT Old,iGTa,February 2023,0.0,2023-02-01,Open,FEB,23.24
Open,iGE,iGTa,February 2023,0.0,2023-02-01,Open,FEB,23.24
Open,iGV,iGV,February 2023,0.0,2023-02-01,Open,FEB,23.24
Open,iGTa,iGTa,February 2023,1.0,2023-02-01,Open,FEB,23.24
Open,iGTe,iGTe,February 2023,1.0,2023-02-01,Open,FEB,23.24
Total,Total,Total,February 2023,98.0,2023-02-01,Total,FEB,23.24
