status,function,function_new,Month,APP,Month in Dates,Months for Analysis,Term
Approved,iGE,iGTa,June 2024,0.0,2024-06-01,JUN,24.25
Applied,iGV,iGV,June 2024,0.0,2024-06-01,JUN,24.25
Approved,iGV,iGV,June 2024,0.0,2024-06-01,JUN,24.25
Applied,Old iGV,iGV,June 2024,0.0,2024-06-01,JUN,24.25
Approved,iGTe,iGTe,June 2024,0.0,2024-06-01,JUN,24.25
Applied,Old iGT,iGTa,June 2024,0.0,2024-06-01,JUN,24.25
Approved,iGTa,iGTa,June 2024,0.0,2024-06-01,JUN,24.25
Remote Realized,oGTe,oGTe,June 2024,0.0,2024-06-01,JUN,24.25
Remote Realized,oGTa,oGTa,June 2024,0.0,2024-06-01,JUN,24.25
Remote Realized,iGTe,iGTe,June 2024,0.0,2024-06-01,JUN,24.25
Remote Realized,Old oGV,oGV,June 2024,0.0,2024-06-01,JUN,24.25
Remote Realized,iGTa,iGTa,June 2024,0.0,2024-06-01,JUN,24.25
Remote Realized,iGV,iGV,June 2024,0.0,2024-06-01,JUN,24.25
Finished,oGTe,oGTe,June 2024,2.0,2024-06-01,JUN,24.25
Remote Realized,Old oGT,oGTa,June 2024,0.0,2024-06-01,JUN,24.25
Finished,oGTa,oGTa,June 2024,1.0,2024-06-01,JUN,24.25
Remote Realized,oGE,oGTa,June 2024,0.0,2024-06-01,JUN,24.25
Finished,oGV,oGV,June 2024,4.0,2024-06-01,JUN,24.25
Remote Realized,oGV,oGV,June 2024,0.0,2024-06-01,JUN,24.25
Finished,oGE,oGTa,June 2024,0.0,2024-06-01,JUN,24.25
Remote Realized,Old iGV,iGV,June 2024,0.0,2024-06-01,JUN,24.25
Applied,Old oGT,oGTa,June 2024,0.0,2024-06-01,JUN,24.25
Finished,Old oGT,oGTa,June 2024,0.0,2024-06-01,JUN,24.25
Finished,Old oGV,oGV,June 2024,0.0,2024-06-01,JUN,24.25
Applied,oGE,oGTa,June 2024,0.0,2024-06-01,JUN,24.25
Remote Realized,iGE,iGTa,June 2024,0.0,2024-06-01,JUN,24.25
Applied,oGV,oGV,June 2024,0.0,2024-06-01,JUN,24.25
Applied,oGTa,oGTa,June 2024,0.0,2024-06-01,JUN,24.25
Remote Realized,Old iGT,iGTa,June 2024,0.0,2024-06-01,JUN,24.25
Applied,oGTe,oGTe,June 2024,0.0,2024-06-01,JUN,24.25
Open,oGV,oGV,June 2024,0.0,2024-06-01,JUN,24.25
Open,oGT Old,oGTa,June 2024,0.0,2024-06-01,JUN,24.25
Open,oGE,oGTa,June 2024,0.0,2024-06-01,JUN,24.25
Open,oGV,oGV,June 2024,0.0,2024-06-01,JUN,24.25
Open,oGTa,oGTa,June 2024,0.0,2024-06-01,JUN,24.25
Open,oGTe,oGTe,June 2024,0.0,2024-06-01,JUN,24.25
Open,iGV,iGV,June 2024,0.0,2024-06-01,JUN,24.25
Open,iGT Old,iGTa,June 2024,0.0,2024-06-01,JUN,24.25
Open,iGE,iGTa,June 2024,0.0,2024-06-01,JUN,24.25
Open,iGV,iGV,June 2024,0.0,2024-06-01,JUN,24.25
Open,iGTa,iGTa,June 2024,0.0,2024-06-01,JUN,24.25
Open,iGTe,iGTe,June 2024,0.0,2024-06-01,JUN,24.25
Total,Total,Total,June 2024,0.0,2024-06-01,JUN,24.25
Total,Total,Total,June 2024,0.0,2024-06-01,JUN,24.25
Accepted,Total,Total,June 2024,0.0,2024-06-01,JUN,24.25
Total,Total,Total,June 2024,0.0,2024-06-01,JUN,24.25
Total,Total,Total,June 2024,2.0,2024-06-01,JUN,24.25
Realized,Total,Total,June 2024,0.0,2024-06-01,JUN,24.25
Total,Total,Total,June 2024,18.0,2024-06-01,JUN,24.25
Total,Total,Total,June 2024,0.0,2024-06-01,JUN,24.25
Realized,Old iGT,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Realized,Old iGV,iGV,July 2024,0.0,2024-07-01,JUL,24.25
Realized,iGTa,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Realized,iGV,iGV,July 2024,0.0,2024-07-01,JUL,24.25
Realized,iGTe,iGTe,July 2024,0.0,2024-07-01,JUL,24.25
Realized,iGE,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Approved,Old iGV,iGV,July 2024,0.0,2024-07-01,JUL,24.25
Finished,iGTa,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Finished,iGV,iGV,July 2024,0.0,2024-07-01,JUL,24.25
Finished,iGTe,iGTe,July 2024,1.0,2024-07-01,JUL,24.25
Realized,oGTe,oGTe,July 2024,0.0,2024-07-01,JUL,24.25
Realized,oGTa,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Realized,oGV,oGV,July 2024,0.0,2024-07-01,JUL,24.25
Realized,oGE,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Realized,Old oGT,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Realized,Old oGV,oGV,July 2024,0.0,2024-07-01,JUL,24.25
Approved,Old oGT,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Approved,Old oGV,oGV,July 2024,0.0,2024-07-01,JUL,24.25
Approved,oGV,oGV,July 2024,0.0,2024-07-01,JUL,24.25
Approved,oGE,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Completed,Old iGV,iGV,July 2024,0.0,2024-07-01,JUL,24.25
Applied,Old oGV,oGV,July 2024,0.0,2024-07-01,JUL,24.25
Completed,iGTa,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Completed,iGTe,iGTe,July 2024,0.0,2024-07-01,JUL,24.25
Completed,oGE,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Approved,oGTe,oGTe,July 2024,0.0,2024-07-01,JUL,24.25
Completed,iGV,iGV,July 2024,0.0,2024-07-01,JUL,24.25
Completed,oGV,oGV,July 2024,0.0,2024-07-01,JUL,24.25
Approved,oGTa,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Completed,oGTa,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Completed,oGTe,oGTe,July 2024,0.0,2024-07-01,JUL,24.25
Completed,iGE,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Completed,Old iGT,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Completed,Old oGV,oGV,July 2024,0.0,2024-07-01,JUL,24.25
Completed,Old oGT,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Finished,iGE,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Applied,iGTa,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Applied,iGTe,iGTe,July 2024,0.0,2024-07-01,JUL,24.25
Finished,Old iGT,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Finished,Old iGV,iGV,July 2024,0.0,2024-07-01,JUL,24.25
Approved,Old iGT,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Applied,iGE,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Approved,iGE,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Applied,iGV,iGV,July 2024,0.0,2024-07-01,JUL,24.25
Approved,iGV,iGV,July 2024,0.0,2024-07-01,JUL,24.25
Applied,Old iGV,iGV,July 2024,0.0,2024-07-01,JUL,24.25
Approved,iGTe,iGTe,July 2024,0.0,2024-07-01,JUL,24.25
Applied,Old iGT,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Approved,iGTa,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Remote Realized,oGTe,oGTe,July 2024,0.0,2024-07-01,JUL,24.25
Remote Realized,oGTa,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Remote Realized,iGTe,iGTe,July 2024,0.0,2024-07-01,JUL,24.25
Remote Realized,Old oGV,oGV,July 2024,0.0,2024-07-01,JUL,24.25
Remote Realized,iGTa,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Remote Realized,iGV,iGV,July 2024,0.0,2024-07-01,JUL,24.25
Finished,oGTe,oGTe,July 2024,2.0,2024-07-01,JUL,24.25
Remote Realized,Old oGT,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Finished,oGTa,oGTa,July 2024,1.0,2024-07-01,JUL,24.25
Remote Realized,oGE,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Finished,oGV,oGV,July 2024,0.0,2024-07-01,JUL,24.25
Remote Realized,oGV,oGV,July 2024,0.0,2024-07-01,JUL,24.25
Finished,oGE,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Remote Realized,Old iGV,iGV,July 2024,0.0,2024-07-01,JUL,24.25
Applied,Old oGT,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Finished,Old oGT,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Finished,Old oGV,oGV,July 2024,0.0,2024-07-01,JUL,24.25
Applied,oGE,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Remote Realized,iGE,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Applied,oGV,oGV,July 2024,0.0,2024-07-01,JUL,24.25
Applied,oGTa,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Remote Realized,Old iGT,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Applied,oGTe,oGTe,July 2024,0.0,2024-07-01,JUL,24.25
Open,oGV,oGV,July 2024,0.0,2024-07-01,JUL,24.25
Open,oGT Old,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Open,oGE,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Open,oGV,oGV,July 2024,0.0,2024-07-01,JUL,24.25
Open,oGTa,oGTa,July 2024,0.0,2024-07-01,JUL,24.25
Open,oGTe,oGTe,July 2024,0.0,2024-07-01,JUL,24.25
Open,iGV,iGV,July 2024,0.0,2024-07-01,JUL,24.25
Open,iGT Old,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Open,iGE,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Open,iGV,iGV,July 2024,0.0,2024-07-01,JUL,24.25
Open,iGTa,iGTa,July 2024,0.0,2024-07-01,JUL,24.25
Open,iGTe,iGTe,July 2024,0.0,2024-07-01,JUL,24.25
Total,Total,Total,July 2024,0.0,2024-07-01,JUL,24.25
Total,Total,Total,July 2024,0.0,2024-07-01,JUL,24.25
Accepted,Total,Total,July 2024,0.0,2024-07-01,JUL,24.25
Total,Total,Total,July 2024,0.0,2024-07-01,JUL,24.25
Total,Total,Total,July 2024,0.0,2024-07-01,JUL,24.25
Realized,Total,Total,July 2024,0.0,2024-07-01,JUL,24.25
Total,Total,Total,July 2024,4.0,2024-07-01,JUL,24.25
Total,Total,Total,July 2024,0.0,2024-07-01,JUL,24.25
Realized,Old iGT,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Realized,Old iGV,iGV,August 2024,0.0,2024-08-01,AUG,24.25
Realized,iGTa,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Realized,iGV,iGV,August 2024,0.0,2024-08-01,AUG,24.25
Realized,iGTe,iGTe,August 2024,0.0,2024-08-01,AUG,24.25
Realized,iGE,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Approved,Old iGV,iGV,August 2024,0.0,2024-08-01,AUG,24.25
Finished,iGTa,iGTa,August 2024,1.0,2024-08-01,AUG,24.25
Finished,iGV,iGV,August 2024,1.0,2024-08-01,AUG,24.25
Finished,iGTe,iGTe,August 2024,0.0,2024-08-01,AUG,24.25
Realized,oGTe,oGTe,August 2024,0.0,2024-08-01,AUG,24.25
Realized,oGTa,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Realized,oGV,oGV,August 2024,0.0,2024-08-01,AUG,24.25
Realized,oGE,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Realized,Old oGT,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Realized,Old oGV,oGV,August 2024,0.0,2024-08-01,AUG,24.25
Approved,Old oGT,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Approved,Old oGV,oGV,August 2024,0.0,2024-08-01,AUG,24.25
Approved,oGV,oGV,August 2024,0.0,2024-08-01,AUG,24.25
Approved,oGE,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Completed,Old iGV,iGV,August 2024,0.0,2024-08-01,AUG,24.25
Applied,Old oGV,oGV,August 2024,0.0,2024-08-01,AUG,24.25
Completed,iGTa,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Completed,iGTe,iGTe,August 2024,0.0,2024-08-01,AUG,24.25
Completed,oGE,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Approved,oGTe,oGTe,August 2024,0.0,2024-08-01,AUG,24.25
Completed,iGV,iGV,August 2024,0.0,2024-08-01,AUG,24.25
Completed,oGV,oGV,August 2024,0.0,2024-08-01,AUG,24.25
Approved,oGTa,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Completed,oGTa,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Completed,oGTe,oGTe,August 2024,0.0,2024-08-01,AUG,24.25
Completed,iGE,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Completed,Old iGT,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Completed,Old oGV,oGV,August 2024,0.0,2024-08-01,AUG,24.25
Completed,Old oGT,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Finished,iGE,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Applied,iGTa,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Applied,iGTe,iGTe,August 2024,0.0,2024-08-01,AUG,24.25
Finished,Old iGT,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Finished,Old iGV,iGV,August 2024,1.0,2024-08-01,AUG,24.25
Approved,Old iGT,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Applied,iGE,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Approved,iGE,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Applied,iGV,iGV,August 2024,0.0,2024-08-01,AUG,24.25
Approved,iGV,iGV,August 2024,0.0,2024-08-01,AUG,24.25
Applied,Old iGV,iGV,August 2024,0.0,2024-08-01,AUG,24.25
Approved,iGTe,iGTe,August 2024,0.0,2024-08-01,AUG,24.25
Applied,Old iGT,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Approved,iGTa,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Remote Realized,oGTe,oGTe,August 2024,0.0,2024-08-01,AUG,24.25
Remote Realized,oGTa,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Remote Realized,iGTe,iGTe,August 2024,0.0,2024-08-01,AUG,24.25
Remote Realized,Old oGV,oGV,August 2024,0.0,2024-08-01,AUG,24.25
Remote Realized,iGTa,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Remote Realized,iGV,iGV,August 2024,0.0,2024-08-01,AUG,24.25
Finished,oGTe,oGTe,August 2024,1.0,2024-08-01,AUG,24.25
Remote Realized,Old oGT,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Finished,oGTa,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Remote Realized,oGE,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Finished,oGV,oGV,August 2024,0.0,2024-08-01,AUG,24.25
Remote Realized,oGV,oGV,August 2024,0.0,2024-08-01,AUG,24.25
Finished,oGE,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Remote Realized,Old iGV,iGV,August 2024,0.0,2024-08-01,AUG,24.25
Applied,Old oGT,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Finished,Old oGT,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Finished,Old oGV,oGV,August 2024,0.0,2024-08-01,AUG,24.25
Applied,oGE,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Remote Realized,iGE,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Applied,oGV,oGV,August 2024,0.0,2024-08-01,AUG,24.25
Applied,oGTa,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Remote Realized,Old iGT,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Applied,oGTe,oGTe,August 2024,0.0,2024-08-01,AUG,24.25
Open,oGV,oGV,August 2024,0.0,2024-08-01,AUG,24.25
Open,oGT Old,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Open,oGE,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Open,oGV,oGV,August 2024,0.0,2024-08-01,AUG,24.25
Open,oGTa,oGTa,August 2024,0.0,2024-08-01,AUG,24.25
Open,oGTe,oGTe,August 2024,0.0,2024-08-01,AUG,24.25
Open,iGV,iGV,August 2024,0.0,2024-08-01,AUG,24.25
Open,iGT Old,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Open,iGE,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Open,iGV,iGV,August 2024,0.0,2024-08-01,AUG,24.25
Open,iGTa,iGTa,August 2024,0.0,2024-08-01,AUG,24.25
Open,iGTe,iGTe,August 2024,0.0,2024-08-01,AUG,24.25
Total,Total,Total,August 2024,0.0,2024-08-01,AUG,24.25
Total,Total,Total,August 2024,0.0,2024-08-01,AUG,24.25
Accepted,Total,Total,August 2024,0.0,2024-08-01,AUG,24.25
Total,Total,Total,August 2024,0.0,2024-08-01,AUG,24.25
Total,Total,Total,August 2024,0.0,2024-08-01,AUG,24.25
Realized,Total,Total,August 2024,0.0,2024-08-01,AUG,24.25
Total,Total,Total,August 2024,4.0,2024-08-01,AUG,24.25
Total,Total,Total,August 2024,0.0,2024-08-01,AUG,24.25
Realized,Old iGT,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Realized,Old iGV,iGV,September 2024,0.0,2024-09-01,SEP,24.25
Realized,iGTa,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Realized,iGV,iGV,September 2024,0.0,2024-09-01,SEP,24.25
Realized,iGTe,iGTe,September 2024,0.0,2024-09-01,SEP,24.25
Realized,iGE,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Approved,Old iGV,iGV,September 2024,0.0,2024-09-01,SEP,24.25
Finished,iGTa,iGTa,September 2024,1.0,2024-09-01,SEP,24.25
Finished,iGV,iGV,September 2024,0.0,2024-09-01,SEP,24.25
Finished,iGTe,iGTe,September 2024,1.0,2024-09-01,SEP,24.25
Realized,oGTe,oGTe,September 2024,0.0,2024-09-01,SEP,24.25
Realized,oGTa,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Realized,oGV,oGV,September 2024,0.0,2024-09-01,SEP,24.25
Realized,oGE,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Realized,Old oGT,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Realized,Old oGV,oGV,September 2024,0.0,2024-09-01,SEP,24.25
Approved,Old oGT,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Approved,Old oGV,oGV,September 2024,0.0,2024-09-01,SEP,24.25
Approved,oGV,oGV,September 2024,0.0,2024-09-01,SEP,24.25
Approved,oGE,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Completed,Old iGV,iGV,September 2024,0.0,2024-09-01,SEP,24.25
Applied,Old oGV,oGV,September 2024,0.0,2024-09-01,SEP,24.25
Completed,iGTa,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Completed,iGTe,iGTe,September 2024,0.0,2024-09-01,SEP,24.25
Completed,oGE,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Approved,oGTe,oGTe,September 2024,0.0,2024-09-01,SEP,24.25
Completed,iGV,iGV,September 2024,0.0,2024-09-01,SEP,24.25
Completed,oGV,oGV,September 2024,0.0,2024-09-01,SEP,24.25
Approved,oGTa,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Completed,oGTa,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Completed,oGTe,oGTe,September 2024,0.0,2024-09-01,SEP,24.25
Completed,iGE,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Completed,Old iGT,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Completed,Old oGV,oGV,September 2024,0.0,2024-09-01,SEP,24.25
Completed,Old oGT,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Finished,iGE,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Applied,iGTa,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Applied,iGTe,iGTe,September 2024,0.0,2024-09-01,SEP,24.25
Finished,Old iGT,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Finished,Old iGV,iGV,September 2024,0.0,2024-09-01,SEP,24.25
Approved,Old iGT,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Applied,iGE,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Approved,iGE,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Applied,iGV,iGV,September 2024,0.0,2024-09-01,SEP,24.25
Approved,iGV,iGV,September 2024,0.0,2024-09-01,SEP,24.25
Applied,Old iGV,iGV,September 2024,0.0,2024-09-01,SEP,24.25
Approved,iGTe,iGTe,September 2024,0.0,2024-09-01,SEP,24.25
Applied,Old iGT,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Approved,iGTa,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Remote Realized,oGTe,oGTe,September 2024,0.0,2024-09-01,SEP,24.25
Remote Realized,oGTa,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Remote Realized,iGTe,iGTe,September 2024,0.0,2024-09-01,SEP,24.25
Remote Realized,Old oGV,oGV,September 2024,0.0,2024-09-01,SEP,24.25
Remote Realized,iGTa,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Remote Realized,iGV,iGV,September 2024,0.0,2024-09-01,SEP,24.25
Finished,oGTe,oGTe,September 2024,2.0,2024-09-01,SEP,24.25
Remote Realized,Old oGT,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Finished,oGTa,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Remote Realized,oGE,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Finished,oGV,oGV,September 2024,0.0,2024-09-01,SEP,24.25
Remote Realized,oGV,oGV,September 2024,0.0,2024-09-01,SEP,24.25
Finished,oGE,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Remote Realized,Old iGV,iGV,September 2024,0.0,2024-09-01,SEP,24.25
Applied,Old oGT,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Finished,Old oGT,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Finished,Old oGV,oGV,September 2024,0.0,2024-09-01,SEP,24.25
Applied,oGE,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Remote Realized,iGE,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Applied,oGV,oGV,September 2024,0.0,2024-09-01,SEP,24.25
Applied,oGTa,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Remote Realized,Old iGT,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Applied,oGTe,oGTe,September 2024,0.0,2024-09-01,SEP,24.25
Open,oGV,oGV,September 2024,0.0,2024-09-01,SEP,24.25
Open,oGT Old,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Open,oGE,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Open,oGV,oGV,September 2024,0.0,2024-09-01,SEP,24.25
Open,oGTa,oGTa,September 2024,0.0,2024-09-01,SEP,24.25
Open,oGTe,oGTe,September 2024,0.0,2024-09-01,SEP,24.25
Open,iGV,iGV,September 2024,0.0,2024-09-01,SEP,24.25
Open,iGT Old,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Open,iGE,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Open,iGV,iGV,September 2024,0.0,2024-09-01,SEP,24.25
Open,iGTa,iGTa,September 2024,0.0,2024-09-01,SEP,24.25
Open,iGTe,iGTe,September 2024,0.0,2024-09-01,SEP,24.25
Total,Total,Total,September 2024,0.0,2024-09-01,SEP,24.25
Total,Total,Total,September 2024,0.0,2024-09-01,SEP,24.25
Accepted,Total,Total,September 2024,0.0,2024-09-01,SEP,24.25
Total,Total,Total,September 2024,0.0,2024-09-01,SEP,24.25
Total,Total,Total,September 2024,0.0,2024-09-01,SEP,24.25
Realized,Total,Total,September 2024,0.0,2024-09-01,SEP,24.25
Total,Total,Total,September 2024,4.0,2024-09-01,SEP,24.25
Total,Total,Total,September 2024,0.0,2024-09-01,SEP,24.25
Realized,Old iGT,iGTa,October 2024,0.0,2024-10-01,OCT,24.25
Realized,Old iGV,iGV,October 2024,0.0,2024-10-01,OCT,24.25
Realized,iGTa,iGTa,October 2024,0.0,2024-10-01,OCT,24.25
Realized,iGV,iGV,October 2024,0.0,2024-10-01,OCT,24.25
Realized,iGTe,iGTe,October 2024,0.0,2024-10-01,OCT,24.25
Realized,iGE,iGTa,October 2024,0.0,2024-10-01,OCT,24.25
Approved,Old iGV,iGV,October 2024,0.0,2024-10-01,OCT,24.25
Finished,iGTa,iGTa,October 2024,1.0,2024-10-01,OCT,24.25
Finished,iGV,iGV,October 2024,0.0,2024-10-01,OCT,24.25
Finished,iGTe,iGTe,October 2024,1.0,2024-10-01,OCT,24.25
Realized,oGTe,oGTe,October 2024,0.0,2024-10-01,OCT,24.25
Realized,oGTa,oGTa,October 2024,0.0,2024-10-01,OCT,24.25
Realized,oGV,oGV,October 2024,0.0,2024-10-01,OCT,24.25
Realized,oGE,oGTa,October 2024,0.0,2024-10-01,OCT,24.25
Realized,Old oGT,oGTa,October 2024,0.0,2024-10-01,OCT,24.25
Realized,Old oGV,oGV,October 2024,0.0,2024-10-01,OCT,24.25
Approved,Old oGT,oGTa,October 2024,0.0,2024-10-01,OCT,24.25
Approved,Old oGV,oGV,October 2024,0.0,2024-10-01,OCT,24.25
Approved,oGV,oGV,October 2024,0.0,2024-10-01,OCT,24.25
Approved,oGE,oGTa,October 2024,0.0,2024-10-01,OCT,24.25
Completed,Old iGV,iGV,October 2024,0.0,2024-10-01,OCT,24.25
Applied,Old oGV,oGV,October 2024,0.0,2024-10-01,OCT,24.25
Completed,iGTa,iGTa,October 2024,0.0,2024-10-01,OCT,24.25
Completed,iGTe,iGTe,October 2024,0.0,2024-10-01,OCT,24.25
Completed,oGE,oGTa,October 2024,0.0,2024-10-01,OCT,24.25
Approved,oGTe,oGTe,October 2024,0.0,2024-10-01,OCT,24.25
Completed,iGV,iGV,October 2024,0.0,2024-10-01,OCT,24.25
Completed,oGV,oGV,October 2024,0.0,2024-10-01,OCT,24.25
Approved,oGTa,oGTa,October 2024,0.0,2024-10-01,OCT,24.25
Completed,oGTa,oGTa,October 2024,0.0,2024-10-01,OCT,24.25
Completed,oGTe,oGTe,October 2024,0.0,2024-10-01,OCT,24.25
Completed,iGE,iGTa,October 2024,0.0,2024-10-01,OCT,24.25
Completed,Old iGT,iGTa,October 2024,0.0,2024-10-01,OCT,24.25
Completed,Old oGV,oGV,October 2024,0.0,2024-10-01,OCT,24.25
Completed,Old oGT,oGTa,October 2024,0.0,2024-10-01,OCT,24.25
Finished,iGE,iGTa,October 2024,0.0,2024-10-01,OCT,24.25
Applied,iGTa,iGTa,October 2024,0.0,2024-10-01,OCT,24.25
Applied,iGTe,iGTe,October 2024,0.0,2024-10-01,OCT,24.25
Finished,Old iGT,iGTa,October 2024,0.0,2024-10-01,OCT,24.25
Finished,Old iGV,iGV,October 2024,0.0,2024-10-01,OCT,24.25
Approved,Old iGT,iGTa,October 2024,0.0,2024-10-01,OCT,24.25
Applied,iGE,iGTa,October 2024,0.0,2024-10-01,OCT,24.25
Approved,iGE,iGTa,October 2024,0.0,2024-10-01,OCT,24.25
Applied,iGV,iGV,October 2024,0.0,2024-10-01,OCT,24.25
Approved,iGV,iGV,October 2024,0.0,2024-10-01,OCT,24.25
Applied,Old iGV,iGV,October 2024,0.0,2024-10-01,OCT,24.25
