index,Entity,status2,Function,Term,Year,EY Year,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
125,NIBM,,iGTa,24.25,2024,NIBM - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
126,NIBM,,iGV,15.16,2015,NIBM - 2015,,,,,,,,,,,,0.0,0.0
127,NIBM,,iGV,15.16,2015,NIBM - 2015,,,,,,,,,,,,0.0,0.0
128,NIBM,,iGV,15.16,2015,NIBM - 2015,,,,,,,,,,,,0.0,0.0
129,NIBM,,iGV,15.16,2015,NIBM - 2015,,,,,,,,,,,,0.0,0.0
130,NIBM,,iGV,15.16,2015,NIBM - 2015,,,,,,,,,,,,0.0,0.0
131,NIBM,,iGV,15.16,2015,NIBM - 2015,,,,,,,,,,,,0.0,0.0
132,NIBM,,iGV,15.16,2015,NIBM - 2015,,,,,,,,,,,,0.0,0.0
133,NIBM,,iGV,16.17,2016,NIBM - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,NIBM,,iGV,16.17,2016,NIBM - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,NIBM,,iGV,16.17,2016,NIBM - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,NIBM,,iGV,16.17,2016,NIBM - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,NIBM,,iGV,16.17,2016,NIBM - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,NIBM,,iGV,16.17,2016,NIBM - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,NIBM,,iGV,16.17,2016,NIBM - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,NIBM,,iGV,17.18,2017,NIBM - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,NIBM,,iGV,17.18,2017,NIBM - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,NIBM,,iGV,17.18,2017,NIBM - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,NIBM,,iGV,17.18,2017,NIBM - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,NIBM,,iGV,17.18,2017,NIBM - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,NIBM,,iGV,17.18,2017,NIBM - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,NIBM,,iGV,17.18,2017,NIBM - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,NIBM,,iGV,18.19,2018,NIBM - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,NIBM,,iGV,18.19,2018,NIBM - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,NIBM,,iGV,18.19,2018,NIBM - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,NIBM,,iGV,18.19,2018,NIBM - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,NIBM,,iGV,18.19,2018,NIBM - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,NIBM,,iGV,18.19,2018,NIBM - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,NIBM,,iGV,18.19,2018,NIBM - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,NIBM,,iGV,19.20,2019,NIBM - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
155,NIBM,,iGV,19.20,2019,NIBM - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
156,NIBM,,iGV,19.20,2019,NIBM - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
157,NIBM,,iGV,19.20,2019,NIBM - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
158,NIBM,,iGV,19.20,2019,NIBM - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
159,NIBM,,iGV,19.20,2019,NIBM - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
160,NIBM,,iGV,19.20,2019,NIBM - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
161,NIBM,,iGV,21.22,2021,NIBM - 2021,,,,,,,,,,,,0.0,0.0
162,NIBM,,iGV,21.22,2021,NIBM - 2021,,,,,,,,,,,,0.0,0.0
163,NIBM,,iGV,21.22,2021,NIBM - 2021,,,,,,,,,,,,0.0,0.0
164,NIBM,,iGV,21.22,2021,NIBM - 2021,,,,,,,,,,,,0.0,0.0
165,NIBM,,iGV,21.22,2021,NIBM - 2021,,,,,,,,,,,,0.0,0.0
166,NIBM,,iGV,21.22,2021,NIBM - 2021,,,,,,,,,,,,0.0,0.0
167,NIBM,,iGV,21.22,2021,NIBM - 2021,,,,,,,,,,,,0.0,0.0
168,NIBM,,iGV,22.23,2022,NIBM - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,NIBM,,iGV,22.23,2022,NIBM - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,NIBM,,iGV,22.23,2022,NIBM - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,NIBM,,iGV,22.23,2022,NIBM - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,NIBM,,iGV,22.23,2022,NIBM - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,NIBM,,iGV,22.23,2022,NIBM - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
