"Function: oGTa, Term: 15.16"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Completed,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0

"Function: iGTe, Term: 21.22"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Applied,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.0,15.0
Accepted,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Approved,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0
Realized,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Finished,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Completed,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0

"Function: iGTe, Term: 22.23"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,3.0,0.0,4.0,0.0,17.0
Applied,ASL,3.0,11.0,2.0,8.0,19.0,20.0,13.0,40.0,41.0,55.0,34.0,53.0,299.0
Accepted,ASL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0
Approved,ASL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
Realized,ASL,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
Finished,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0
Completed,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0

"Function: iGTe, Term: 23.24"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,0.0,3.0,4.0,4.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,20.0
Applied,ASL,25.0,17.0,28.0,22.0,28.0,18.0,37.0,24.0,13.0,28.0,6.0,4.0,250.0
Accepted,ASL,0.0,0.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0
Approved,ASL,0.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0
Realized,ASL,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,9.0
Finished,ASL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0
Completed,ASL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0

"Function: iGTe, Term: 24.25"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,5.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,16.0
Applied,ASL,14.0,52.0,50.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,164.0
Accepted,ASL,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,2.0
Approved,ASL,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,2.0
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
Finished,ASL,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,nan,4.0
Completed,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0

