status,function,function_new,Month,APP
approved,oGV,oGV,June 2017,0.0
an,Old oGV,oGV,June 2017,36.0
approved,oGE,oGTa,June 2017,3.0
completed,Old iGV,iGV,June 2017,12.0
applied,Old oGV,oGV,June 2017,87.0
completed,iGTa,iGTa,June 2017,0.0
completed,iGTe,iGTe,June 2017,0.0
completed,oGE,oGTa,June 2017,0.0
approved,oGTe,oGTe,June 2017,0.0
completed,iGV,iGV,June 2017,0.0
completed,oGV,oGV,June 2017,0.0
approved,oGTa,oGTa,June 2017,0.0
completed,oGTa,oGTa,June 2017,0.0
completed,oGTe,oGTe,June 2017,0.0
completed,iGE,iGTa,June 2017,0.0
completed,Old iGT,iGTa,June 2017,0.0
completed,Old oGV,oGV,June 2017,3.0
completed,Old oGT,oGTa,June 2017,0.0
finished,iGE,iGTa,June 2017,0.0
applied,iGTa,iGTa,June 2017,0.0
applied,iGTe,iGTe,June 2017,0.0
finished,Old iGT,iGTa,June 2017,0.0
finished,Old iGV,iGV,June 2017,24.0
approved,Old iGT,iGTa,June 2017,2.0
applied,iGE,iGTa,June 2017,57.0
approved,iGE,iGTa,June 2017,2.0
applied,iGV,iGV,June 2017,0.0
approved,iGV,iGV,June 2017,0.0
applied,Old iGV,iGV,June 2017,642.0
approved,iGTe,iGTe,June 2017,0.0
applied,Old iGT,iGTa,June 2017,284.0
approved,iGTa,iGTa,June 2017,0.0
remote,oGTe,oGTe,June 2017,0.0
remote,oGTa,oGTa,June 2017,0.0
remote,iGTe,iGTe,June 2017,0.0
remote,Old oGV,oGV,June 2017,0.0
remote,iGTa,iGTa,June 2017,0.0
remote,iGV,iGV,June 2017,0.0
finished,oGTe,oGTe,June 2017,0.0
remote,Old oGT,oGTa,June 2017,0.0
finished,oGTa,oGTa,June 2017,0.0
remote,oGE,oGTa,June 2017,0.0
finished,oGV,oGV,June 2017,0.0
remote,oGV,oGV,June 2017,0.0
finished,oGE,oGTa,June 2017,0.0
remote,Old iGV,iGV,June 2017,0.0
applied,Old oGT,oGTa,June 2017,38.0
finished,Old oGT,oGTa,June 2017,1.0
finished,Old oGV,oGV,June 2017,4.0
applied,oGE,oGTa,June 2017,13.0
remote,iGE,iGTa,June 2017,0.0
applied,oGV,oGV,June 2017,0.0
applied,oGTa,oGTa,June 2017,0.0
remote,Old iGT,iGTa,June 2017,0.0
applied,oGTe,oGTe,June 2017,0.0
o,oGV,oGV,June 2017,0.0
o,oGT Old,oGTa,June 2017,0.0
o,oGE,oGTa,June 2017,42.0
o,oGV,oGV,June 2017,119.0
o,oGTa,oGTa,June 2017,102.0
o,oGTe,oGTe,June 2017,2.0
i,iGV,iGV,June 2017,4.0
i,iGT Old,iGTa,June 2017,6.0
i,iGE,iGTa,June 2017,0.0
i,iGV,iGV,June 2017,0.0
i,iGTa,iGTa,June 2017,0.0
i,iGTe,iGTe,June 2017,0.0
total,Total,Total,June 2017,1121.0
total,Total,Total,June 2017,292.0
accepted,Total,Total,June 2017,182.0
total,Total,Total,June 2017,163.0
total,Total,Total,June 2017,272.0
realized,Total,Total,June 2017,0.0
total,Total,Total,June 2017,29.0
total,Total,Total,June 2017,15.0
matched,oGE,oGTa,July 2017,0.0
realized,Old iGT,iGTa,July 2017,2.0
realized,Old iGV,iGV,July 2017,371.0
matched,oGTe,oGTe,July 2017,0.0
matched,oGTa,oGTa,July 2017,0.0
matched,oGV,oGV,July 2017,0.0
realized,iGTa,iGTa,July 2017,0.0
realized,iGV,iGV,July 2017,0.0
realized,iGTe,iGTe,July 2017,0.0
an,oGTe,oGTe,July 2017,0.0
matched,Old oGT,oGTa,July 2017,4.0
an,oGTa,oGTa,July 2017,0.0
matched,Old oGV,oGV,July 2017,40.0
an,oGV,oGV,July 2017,0.0
realized,iGE,iGTa,July 2017,1.0
an,iGV,iGV,July 2017,0.0
an,iGE,iGTa,July 2017,0.0
an,iGTa,iGTa,July 2017,0.0
an,iGTe,iGTe,July 2017,0.0
an,Old iGT,iGTa,July 2017,10.0
approved,Old iGV,iGV,July 2017,66.0
an,Old iGV,iGV,July 2017,62.0
finished,iGTa,iGTa,July 2017,0.0
finished,iGV,iGV,July 2017,0.0
finished,iGTe,iGTe,July 2017,0.0
realized,oGTe,oGTe,July 2017,0.0
matched,iGTe,iGTe,July 2017,0.0
realized,oGTa,oGTa,July 2017,0.0
matched,iGTa,iGTa,July 2017,0.0
realized,oGV,oGV,July 2017,0.0
matched,iGV,iGV,July 2017,0.0
realized,oGE,oGTa,July 2017,0.0
matched,iGE,iGTa,July 2017,0.0
realized,Old oGT,oGTa,July 2017,2.0
matched,Old iGT,iGTa,July 2017,14.0
realized,Old oGV,oGV,July 2017,17.0
matched,Old iGV,iGV,July 2017,89.0
an,oGE,oGTa,July 2017,0.0
approved,Old oGT,oGTa,July 2017,1.0
approved,Old oGV,oGV,July 2017,25.0
an,Old oGT,oGTa,July 2017,3.0
approved,oGV,oGV,July 2017,0.0
an,Old oGV,oGV,July 2017,32.0
approved,oGE,oGTa,July 2017,0.0
completed,Old iGV,iGV,July 2017,96.0
applied,Old oGV,oGV,July 2017,54.0
completed,iGTa,iGTa,July 2017,0.0
completed,iGTe,iGTe,July 2017,0.0
completed,oGE,oGTa,July 2017,3.0
approved,oGTe,oGTe,July 2017,0.0
completed,iGV,iGV,July 2017,0.0
completed,oGV,oGV,July 2017,0.0
approved,oGTa,oGTa,July 2017,0.0
completed,oGTa,oGTa,July 2017,0.0
completed,oGTe,oGTe,July 2017,0.0
completed,iGE,iGTa,July 2017,0.0
completed,Old iGT,iGTa,July 2017,0.0
completed,Old oGV,oGV,July 2017,16.0
completed,Old oGT,oGTa,July 2017,0.0
finished,iGE,iGTa,July 2017,0.0
applied,iGTa,iGTa,July 2017,0.0
applied,iGTe,iGTe,July 2017,0.0
finished,Old iGT,iGTa,July 2017,3.0
finished,Old iGV,iGV,July 2017,177.0
approved,Old iGT,iGTa,July 2017,9.0
applied,iGE,iGTa,July 2017,22.0
approved,iGE,iGTa,July 2017,0.0
applied,iGV,iGV,July 2017,0.0
approved,iGV,iGV,July 2017,0.0
applied,Old iGV,iGV,July 2017,322.0
approved,iGTe,iGTe,July 2017,0.0
applied,Old iGT,iGTa,July 2017,301.0
approved,iGTa,iGTa,July 2017,0.0
remote,oGTe,oGTe,July 2017,0.0
remote,oGTa,oGTa,July 2017,0.0
remote,iGTe,iGTe,July 2017,0.0
remote,Old oGV,oGV,July 2017,0.0
remote,iGTa,iGTa,July 2017,0.0
remote,iGV,iGV,July 2017,0.0
finished,oGTe,oGTe,July 2017,0.0
remote,Old oGT,oGTa,July 2017,0.0
finished,oGTa,oGTa,July 2017,0.0
remote,oGE,oGTa,July 2017,0.0
finished,oGV,oGV,July 2017,0.0
remote,oGV,oGV,July 2017,0.0
finished,oGE,oGTa,July 2017,3.0
remote,Old iGV,iGV,July 2017,0.0
applied,Old oGT,oGTa,July 2017,33.0
finished,Old oGT,oGTa,July 2017,0.0
finished,Old oGV,oGV,July 2017,17.0
applied,oGE,oGTa,July 2017,6.0
remote,iGE,iGTa,July 2017,0.0
applied,oGV,oGV,July 2017,0.0
applied,oGTa,oGTa,July 2017,0.0
remote,Old iGT,iGTa,July 2017,0.0
applied,oGTe,oGTe,July 2017,0.0
o,oGV,oGV,July 2017,0.0
o,oGT Old,oGTa,July 2017,0.0
o,oGE,oGTa,July 2017,17.0
o,oGV,oGV,July 2017,32.0
o,oGTa,oGTa,July 2017,36.0
o,oGTe,oGTe,July 2017,1.0
i,iGV,iGV,July 2017,3.0
i,iGT Old,iGTa,July 2017,5.0
i,iGE,iGTa,July 2017,0.0
i,iGV,iGV,July 2017,0.0
i,iGTa,iGTa,July 2017,0.0
i,iGTe,iGTe,July 2017,0.0
total,Total,Total,July 2017,738.0
total,Total,Total,July 2017,147.0
accepted,Total,Total,July 2017,107.0
total,Total,Total,July 2017,101.0
total,Total,Total,July 2017,393.0
realized,Total,Total,July 2017,0.0
total,Total,Total,July 2017,200.0
total,Total,Total,July 2017,115.0
matched,oGE,oGTa,August 2017,0.0
realized,Old iGT,iGTa,August 2017,11.0
realized,Old iGV,iGV,August 2017,161.0
matched,oGTe,oGTe,August 2017,0.0
matched,oGTa,oGTa,August 2017,0.0
matched,oGV,oGV,August 2017,0.0
realized,iGTa,iGTa,August 2017,0.0
realized,iGV,iGV,August 2017,0.0
realized,iGTe,iGTe,August 2017,0.0
an,oGTe,oGTe,August 2017,0.0
matched,Old oGT,oGTa,August 2017,2.0
an,oGTa,oGTa,August 2017,0.0
matched,Old oGV,oGV,August 2017,17.0
an,oGV,oGV,August 2017,0.0
realized,iGE,iGTa,August 2017,1.0
an,iGV,iGV,August 2017,0.0
an,iGE,iGTa,August 2017,0.0
an,iGTa,iGTa,August 2017,0.0
an,iGTe,iGTe,August 2017,0.0
an,Old iGT,iGTa,August 2017,6.0
approved,Old iGV,iGV,August 2017,27.0
an,Old iGV,iGV,August 2017,29.0
finished,iGTa,iGTa,August 2017,0.0
finished,iGV,iGV,August 2017,0.0
finished,iGTe,iGTe,August 2017,0.0
realized,oGTe,oGTe,August 2017,0.0
matched,iGTe,iGTe,August 2017,0.0
realized,oGTa,oGTa,August 2017,0.0
matched,iGTa,iGTa,August 2017,0.0
realized,oGV,oGV,August 2017,0.0
matched,iGV,iGV,August 2017,0.0
realized,oGE,oGTa,August 2017,0.0
matched,iGE,iGTa,August 2017,0.0
realized,Old oGT,oGTa,August 2017,3.0
matched,Old iGT,iGTa,August 2017,9.0
realized,Old oGV,oGV,August 2017,11.0
matched,Old iGV,iGV,August 2017,45.0
an,oGE,oGTa,August 2017,0.0
approved,Old oGT,oGTa,August 2017,3.0
approved,Old oGV,oGV,August 2017,22.0
an,Old oGT,oGTa,August 2017,2.0
approved,oGV,oGV,August 2017,0.0
an,Old oGV,oGV,August 2017,13.0
approved,oGE,oGTa,August 2017,0.0
completed,Old iGV,iGV,August 2017,178.0
applied,Old oGV,oGV,August 2017,36.0
completed,iGTa,iGTa,August 2017,0.0
completed,iGTe,iGTe,August 2017,0.0
completed,oGE,oGTa,August 2017,0.0
approved,oGTe,oGTe,August 2017,0.0
completed,iGV,iGV,August 2017,0.0
completed,oGV,oGV,August 2017,0.0
approved,oGTa,oGTa,August 2017,0.0
completed,oGTa,oGTa,August 2017,0.0
completed,oGTe,oGTe,August 2017,0.0
completed,iGE,iGTa,August 2017,3.0
completed,Old iGT,iGTa,August 2017,1.0
completed,Old oGV,oGV,August 2017,29.0
completed,Old oGT,oGTa,August 2017,0.0
finished,iGE,iGTa,August 2017,7.0
applied,iGTa,iGTa,August 2017,0.0
applied,iGTe,iGTe,August 2017,0.0
finished,Old iGT,iGTa,August 2017,5.0
finished,Old iGV,iGV,August 2017,369.0
approved,Old iGT,iGTa,August 2017,4.0
applied,iGE,iGTa,August 2017,21.0
approved,iGE,iGTa,August 2017,0.0
applied,iGV,iGV,August 2017,0.0
approved,iGV,iGV,August 2017,0.0
applied,Old iGV,iGV,August 2017,246.0
approved,iGTe,iGTe,August 2017,0.0
applied,Old iGT,iGTa,August 2017,389.0
approved,iGTa,iGTa,August 2017,0.0
remote,oGTe,oGTe,August 2017,0.0
remote,oGTa,oGTa,August 2017,0.0
remote,iGTe,iGTe,August 2017,0.0
remote,Old oGV,oGV,August 2017,0.0
remote,iGTa,iGTa,August 2017,0.0
remote,iGV,iGV,August 2017,0.0
finished,oGTe,oGTe,August 2017,0.0
remote,Old oGT,oGTa,August 2017,0.0
finished,oGTa,oGTa,August 2017,0.0
remote,oGE,oGTa,August 2017,0.0
finished,oGV,oGV,August 2017,0.0
remote,oGV,oGV,August 2017,0.0
finished,oGE,oGTa,August 2017,0.0
remote,Old iGV,iGV,August 2017,0.0
applied,Old oGT,oGTa,August 2017,29.0
finished,Old oGT,oGTa,August 2017,1.0
finished,Old oGV,oGV,August 2017,35.0
applied,oGE,oGTa,August 2017,6.0
remote,iGE,iGTa,August 2017,0.0
applied,oGV,oGV,August 2017,0.0
applied,oGTa,oGTa,August 2017,0.0
remote,Old iGT,iGTa,August 2017,0.0
applied,oGTe,oGTe,August 2017,0.0
o,oGV,oGV,August 2017,0.0
o,oGT Old,oGTa,August 2017,0.0
o,oGE,oGTa,August 2017,17.0
o,oGV,oGV,August 2017,76.0
o,oGTa,oGTa,August 2017,47.0
o,oGTe,oGTe,August 2017,1.0
i,iGV,iGV,August 2017,11.0
i,iGT Old,iGTa,August 2017,19.0
i,iGE,iGTa,August 2017,3.0
i,iGV,iGV,August 2017,0.0
i,iGTa,iGTa,August 2017,0.0
i,iGTe,iGTe,August 2017,0.0
total,Total,Total,August 2017,727.0
total,Total,Total,August 2017,73.0
accepted,Total,Total,August 2017,50.0
total,Total,Total,August 2017,56.0
total,Total,Total,August 2017,187.0
realized,Total,Total,August 2017,0.0
total,Total,Total,August 2017,417.0
total,Total,Total,August 2017,211.0
matched,oGE,oGTa,September 2017,1.0
realized,Old iGT,iGTa,September 2017,0.0
realized,Old iGV,iGV,September 2017,32.0
matched,oGTe,oGTe,September 2017,0.0
matched,oGTa,oGTa,September 2017,0.0
matched,oGV,oGV,September 2017,0.0
realized,iGTa,iGTa,September 2017,0.0
realized,iGV,iGV,September 2017,0.0
realized,iGTe,iGTe,September 2017,0.0
an,oGTe,oGTe,September 2017,0.0
matched,Old oGT,oGTa,September 2017,1.0
an,oGTa,oGTa,September 2017,0.0
matched,Old oGV,oGV,September 2017,37.0
an,oGV,oGV,September 2017,0.0
realized,iGE,iGTa,September 2017,0.0
an,iGV,iGV,September 2017,0.0
an,iGE,iGTa,September 2017,0.0
an,iGTa,iGTa,September 2017,0.0
an,iGTe,iGTe,September 2017,0.0
an,Old iGT,iGTa,September 2017,7.0
approved,Old iGV,iGV,September 2017,35.0
an,Old iGV,iGV,September 2017,50.0
finished,iGTa,iGTa,September 2017,0.0
finished,iGV,iGV,September 2017,0.0
finished,iGTe,iGTe,September 2017,0.0
realized,oGTe,oGTe,September 2017,0.0
matched,iGTe,iGTe,September 2017,0.0
realized,oGTa,oGTa,September 2017,0.0
matched,iGTa,iGTa,September 2017,0.0
realized,oGV,oGV,September 2017,0.0
matched,iGV,iGV,September 2017,0.0
realized,oGE,oGTa,September 2017,1.0
matched,iGE,iGTa,September 2017,0.0
realized,Old oGT,oGTa,September 2017,0.0
matched,Old iGT,iGTa,September 2017,3.0
realized,Old oGV,oGV,September 2017,15.0
matched,Old iGV,iGV,September 2017,110.0
an,oGE,oGTa,September 2017,0.0
approved,Old oGT,oGTa,September 2017,1.0
approved,Old oGV,oGV,September 2017,21.0
an,Old oGT,oGTa,September 2017,1.0
approved,oGV,oGV,September 2017,0.0
an,Old oGV,oGV,September 2017,33.0
approved,oGE,oGTa,September 2017,0.0
completed,Old iGV,iGV,September 2017,95.0
applied,Old oGV,oGV,September 2017,74.0
completed,iGTa,iGTa,September 2017,0.0
completed,iGTe,iGTe,September 2017,0.0
completed,oGE,oGTa,September 2017,0.0
approved,oGTe,oGTe,September 2017,0.0
completed,iGV,iGV,September 2017,0.0
completed,oGV,oGV,September 2017,0.0
approved,oGTa,oGTa,September 2017,0.0
completed,oGTa,oGTa,September 2017,0.0
completed,oGTe,oGTe,September 2017,0.0
completed,iGE,iGTa,September 2017,1.0
completed,Old iGT,iGTa,September 2017,1.0
completed,Old oGV,oGV,September 2017,7.0
completed,Old oGT,oGTa,September 2017,1.0
finished,iGE,iGTa,September 2017,1.0
applied,iGTa,iGTa,September 2017,0.0
applied,iGTe,iGTe,September 2017,0.0
finished,Old iGT,iGTa,September 2017,5.0
finished,Old iGV,iGV,September 2017,193.0
approved,Old iGT,iGTa,September 2017,3.0
applied,iGE,iGTa,September 2017,19.0
approved,iGE,iGTa,September 2017,0.0
applied,iGV,iGV,September 2017,0.0
approved,iGV,iGV,September 2017,0.0
applied,Old iGV,iGV,September 2017,229.0
approved,iGTe,iGTe,September 2017,0.0
applied,Old iGT,iGTa,September 2017,114.0
approved,iGTa,iGTa,September 2017,0.0
remote,oGTe,oGTe,September 2017,0.0
remote,oGTa,oGTa,September 2017,0.0
remote,iGTe,iGTe,September 2017,0.0
remote,Old oGV,oGV,September 2017,0.0
remote,iGTa,iGTa,September 2017,0.0
remote,iGV,iGV,September 2017,0.0
finished,oGTe,oGTe,September 2017,0.0
remote,Old oGT,oGTa,September 2017,0.0
finished,oGTa,oGTa,September 2017,0.0
remote,oGE,oGTa,September 2017,0.0
finished,oGV,oGV,September 2017,0.0
remote,oGV,oGV,September 2017,0.0
finished,oGE,oGTa,September 2017,0.0
remote,Old iGV,iGV,September 2017,0.0
applied,Old oGT,oGTa,September 2017,23.0
finished,Old oGT,oGTa,September 2017,2.0
finished,Old oGV,oGV,September 2017,13.0
applied,oGE,oGTa,September 2017,3.0
remote,iGE,iGTa,September 2017,0.0
applied,oGV,oGV,September 2017,0.0
applied,oGTa,oGTa,September 2017,0.0
remote,Old iGT,iGTa,September 2017,0.0
applied,oGTe,oGTe,September 2017,0.0
o,oGV,oGV,September 2017,0.0
o,oGT Old,oGTa,September 2017,0.0
o,oGE,oGTa,September 2017,22.0
o,oGV,oGV,September 2017,96.0
o,oGTa,oGTa,September 2017,67.0
o,oGTe,oGTe,September 2017,0.0
i,iGV,iGV,September 2017,5.0
i,iGT Old,iGTa,September 2017,2.0
i,iGE,iGTa,September 2017,9.0
i,iGV,iGV,September 2017,0.0
i,iGTa,iGTa,September 2017,0.0
i,iGTe,iGTe,September 2017,0.0
total,Total,Total,September 2017,462.0
total,Total,Total,September 2017,152.0
accepted,Total,Total,September 2017,91.0
total,Total,Total,September 2017,60.0
total,Total,Total,September 2017,48.0
realized,Total,Total,September 2017,0.0
total,Total,Total,September 2017,214.0
total,Total,Total,September 2017,105.0
matched,oGE,oGTa,October 2017,1.0
realized,Old iGT,iGTa,October 2017,2.0
realized,Old iGV,iGV,October 2017,8.0
matched,oGTe,oGTe,October 2017,0.0
matched,oGTa,oGTa,October 2017,0.0
matched,oGV,oGV,October 2017,0.0
realized,iGTa,iGTa,October 2017,0.0
realized,iGV,iGV,October 2017,0.0
realized,iGTe,iGTe,October 2017,0.0
an,oGTe,oGTe,October 2017,0.0
matched,Old oGT,oGTa,October 2017,1.0
an,oGTa,oGTa,October 2017,0.0
matched,Old oGV,oGV,October 2017,56.0
an,oGV,oGV,October 2017,0.0
realized,iGE,iGTa,October 2017,0.0
an,iGV,iGV,October 2017,0.0
an,iGE,iGTa,October 2017,0.0
an,iGTa,iGTa,October 2017,0.0
an,iGTe,iGTe,October 2017,0.0
an,Old iGT,iGTa,October 2017,1.0
approved,Old iGV,iGV,October 2017,51.0
an,Old iGV,iGV,October 2017,72.0
finished,iGTa,iGTa,October 2017,0.0
finished,iGV,iGV,October 2017,0.0
finished,iGTe,iGTe,October 2017,0.0
realized,oGTe,oGTe,October 2017,0.0
matched,iGTe,iGTe,October 2017,0.0
realized,oGTa,oGTa,October 2017,0.0
matched,iGTa,iGTa,October 2017,0.0
realized,oGV,oGV,October 2017,0.0
matched,iGV,iGV,October 2017,0.0
realized,oGE,oGTa,October 2017,0.0
matched,iGE,iGTa,October 2017,0.0
realized,Old oGT,oGTa,October 2017,3.0
matched,Old iGT,iGTa,October 2017,3.0
realized,Old oGV,oGV,October 2017,23.0
matched,Old iGV,iGV,October 2017,132.0
an,oGE,oGTa,October 2017,1.0
approved,Old oGT,oGTa,October 2017,1.0
approved,Old oGV,oGV,October 2017,30.0
an,Old oGT,oGTa,October 2017,1.0
approved,oGV,oGV,October 2017,0.0
an,Old oGV,oGV,October 2017,33.0
approved,oGE,oGTa,October 2017,1.0
completed,Old iGV,iGV,October 2017,19.0
applied,Old oGV,oGV,October 2017,90.0
completed,iGTa,iGTa,October 2017,0.0
completed,iGTe,iGTe,October 2017,0.0
completed,oGE,oGTa,October 2017,1.0
approved,oGTe,oGTe,October 2017,0.0
completed,iGV,iGV,October 2017,0.0
completed,oGV,oGV,October 2017,0.0
approved,oGTa,oGTa,October 2017,0.0
completed,oGTa,oGTa,October 2017,0.0
completed,oGTe,oGTe,October 2017,0.0
completed,iGE,iGTa,October 2017,0.0
completed,Old iGT,iGTa,October 2017,2.0
completed,Old oGV,oGV,October 2017,13.0
completed,Old oGT,oGTa,October 2017,0.0
finished,iGE,iGTa,October 2017,0.0
applied,iGTa,iGTa,October 2017,0.0
applied,iGTe,iGTe,October 2017,0.0
finished,Old iGT,iGTa,October 2017,4.0
finished,Old iGV,iGV,October 2017,85.0
approved,Old iGT,iGTa,October 2017,3.0
applied,iGE,iGTa,October 2017,14.0
approved,iGE,iGTa,October 2017,0.0
applied,iGV,iGV,October 2017,0.0
approved,iGV,iGV,October 2017,0.0
applied,Old iGV,iGV,October 2017,406.0
approved,iGTe,iGTe,October 2017,0.0
applied,Old iGT,iGTa,October 2017,73.0
approved,iGTa,iGTa,October 2017,0.0
remote,oGTe,oGTe,October 2017,0.0
remote,oGTa,oGTa,October 2017,0.0
remote,iGTe,iGTe,October 2017,0.0
remote,Old oGV,oGV,October 2017,0.0
remote,iGTa,iGTa,October 2017,0.0
remote,iGV,iGV,October 2017,0.0
finished,oGTe,oGTe,October 2017,0.0
remote,Old oGT,oGTa,October 2017,0.0
finished,oGTa,oGTa,October 2017,0.0
remote,oGE,oGTa,October 2017,0.0
finished,oGV,oGV,October 2017,0.0
remote,oGV,oGV,October 2017,0.0
finished,oGE,oGTa,October 2017,1.0
remote,Old iGV,iGV,October 2017,0.0
applied,Old oGT,oGTa,October 2017,21.0
finished,Old oGT,oGTa,October 2017,0.0
finished,Old oGV,oGV,October 2017,16.0
applied,oGE,oGTa,October 2017,2.0
remote,iGE,iGTa,October 2017,0.0
applied,oGV,oGV,October 2017,0.0
applied,oGTa,oGTa,October 2017,0.0
remote,Old iGT,iGTa,October 2017,0.0
applied,oGTe,oGTe,October 2017,0.0
o,oGV,oGV,October 2017,0.0
o,oGT Old,oGTa,October 2017,0.0
o,oGE,oGTa,October 2017,14.0
o,oGV,oGV,October 2017,98.0
o,oGTa,oGTa,October 2017,56.0
o,oGTe,oGTe,October 2017,1.0
i,iGV,iGV,October 2017,7.0
i,iGT Old,iGTa,October 2017,0.0
i,iGE,iGTa,October 2017,1.0
i,iGV,iGV,October 2017,0.0
i,iGTa,iGTa,October 2017,0.0
i,iGTe,iGTe,October 2017,0.0
total,Total,Total,October 2017,606.0
total,Total,Total,October 2017,193.0
accepted,Total,Total,October 2017,108.0
total,Total,Total,October 2017,86.0
total,Total,Total,October 2017,36.0
realized,Total,Total,October 2017,0.0
total,Total,Total,October 2017,106.0
total,Total,Total,October 2017,35.0
matched,oGE,oGTa,November 2017,2.0
realized,Old iGT,iGTa,November 2017,1.0
realized,Old iGV,iGV,November 2017,8.0
matched,oGTe,oGTe,November 2017,0.0
matched,oGTa,oGTa,November 2017,0.0
matched,oGV,oGV,November 2017,0.0
realized,iGTa,iGTa,November 2017,0.0
realized,iGV,iGV,November 2017,0.0
realized,iGTe,iGTe,November 2017,0.0
an,oGTe,oGTe,November 2017,0.0
matched,Old oGT,oGTa,November 2017,2.0
an,oGTa,oGTa,November 2017,0.0
matched,Old oGV,oGV,November 2017,58.0
an,oGV,oGV,November 2017,0.0
realized,iGE,iGTa,November 2017,0.0
an,iGV,iGV,November 2017,0.0
an,iGE,iGTa,November 2017,0.0
an,iGTa,iGTa,November 2017,0.0
an,iGTe,iGTe,November 2017,0.0
an,Old iGT,iGTa,November 2017,3.0
approved,Old iGV,iGV,November 2017,93.0
an,Old iGV,iGV,November 2017,86.0
finished,iGTa,iGTa,November 2017,0.0
finished,iGV,iGV,November 2017,0.0
finished,iGTe,iGTe,November 2017,0.0
realized,oGTe,oGTe,November 2017,0.0
matched,iGTe,iGTe,November 2017,0.0
realized,oGTa,oGTa,November 2017,0.0
matched,iGTa,iGTa,November 2017,0.0
realized,oGV,oGV,November 2017,0.0
matched,iGV,iGV,November 2017,0.0
realized,oGE,oGTa,November 2017,0.0
matched,iGE,iGTa,November 2017,1.0
realized,Old oGT,oGTa,November 2017,1.0
matched,Old iGT,iGTa,November 2017,3.0
realized,Old oGV,oGV,November 2017,20.0
matched,Old iGV,iGV,November 2017,136.0
an,oGE,oGTa,November 2017,0.0
approved,Old oGT,oGTa,November 2017,1.0
approved,Old oGV,oGV,November 2017,46.0
an,Old oGT,oGTa,November 2017,1.0
approved,oGV,oGV,November 2017,0.0
an,Old oGV,oGV,November 2017,45.0
approved,oGE,oGTa,November 2017,0.0
completed,Old iGV,iGV,November 2017,3.0
applied,Old oGV,oGV,November 2017,78.0
completed,iGTa,iGTa,November 2017,0.0
completed,iGTe,iGTe,November 2017,0.0
completed,oGE,oGTa,November 2017,0.0
approved,oGTe,oGTe,November 2017,0.0
completed,iGV,iGV,November 2017,0.0
completed,oGV,oGV,November 2017,0.0
approved,oGTa,oGTa,November 2017,0.0
completed,oGTa,oGTa,November 2017,0.0
completed,oGTe,oGTe,November 2017,0.0
completed,iGE,iGTa,November 2017,1.0
completed,Old iGT,iGTa,November 2017,0.0
completed,Old oGV,oGV,November 2017,12.0
completed,Old oGT,oGTa,November 2017,0.0
finished,iGE,iGTa,November 2017,1.0
applied,iGTa,iGTa,November 2017,0.0
applied,iGTe,iGTe,November 2017,0.0
finished,Old iGT,iGTa,November 2017,2.0
finished,Old iGV,iGV,November 2017,14.0
approved,Old iGT,iGTa,November 2017,3.0
applied,iGE,iGTa,November 2017,39.0
approved,iGE,iGTa,November 2017,0.0
applied,iGV,iGV,November 2017,0.0
approved,iGV,iGV,November 2017,0.0
applied,Old iGV,iGV,November 2017,383.0
approved,iGTe,iGTe,November 2017,0.0
applied,Old iGT,iGTa,November 2017,219.0
approved,iGTa,iGTa,November 2017,0.0
remote,oGTe,oGTe,November 2017,0.0
remote,oGTa,oGTa,November 2017,0.0
remote,iGTe,iGTe,November 2017,0.0
remote,Old oGV,oGV,November 2017,0.0
remote,iGTa,iGTa,November 2017,0.0
remote,iGV,iGV,November 2017,0.0
finished,oGTe,oGTe,November 2017,0.0
remote,Old oGT,oGTa,November 2017,0.0
finished,oGTa,oGTa,November 2017,0.0
remote,oGE,oGTa,November 2017,0.0
finished,oGV,oGV,November 2017,0.0
remote,oGV,oGV,November 2017,0.0
finished,oGE,oGTa,November 2017,0.0
remote,Old iGV,iGV,November 2017,0.0
applied,Old oGT,oGTa,November 2017,30.0
finished,Old oGT,oGTa,November 2017,0.0
finished,Old oGV,oGV,November 2017,14.0
applied,oGE,oGTa,November 2017,8.0
remote,iGE,iGTa,November 2017,0.0
applied,oGV,oGV,November 2017,0.0
applied,oGTa,oGTa,November 2017,0.0
remote,Old iGT,iGTa,November 2017,0.0
applied,oGTe,oGTe,November 2017,0.0
o,oGV,oGV,November 2017,0.0
o,oGT Old,oGTa,November 2017,0.0
o,oGE,oGTa,November 2017,18.0
o,oGV,oGV,November 2017,78.0
o,oGTa,oGTa,November 2017,58.0
o,oGTe,oGTe,November 2017,3.0
i,iGV,iGV,November 2017,17.0
i,iGT Old,iGTa,November 2017,6.0
i,iGE,iGTa,November 2017,4.0
i,iGV,iGV,November 2017,0.0
i,iGTa,iGTa,November 2017,0.0
i,iGTe,iGTe,November 2017,0.0
total,Total,Total,November 2017,757.0
total,Total,Total,November 2017,202.0
accepted,Total,Total,November 2017,135.0
total,Total,Total,November 2017,143.0
total,Total,Total,November 2017,30.0
realized,Total,Total,November 2017,0.0
total,Total,Total,November 2017,31.0
total,Total,Total,November 2017,16.0
matched,oGE,oGTa,December 2017,0.0
realized,Old iGT,iGTa,December 2017,6.0
realized,Old iGV,iGV,December 2017,30.0
matched,oGTe,oGTe,December 2017,0.0
matched,oGTa,oGTa,December 2017,0.0
matched,oGV,oGV,December 2017,0.0
realized,iGTa,iGTa,December 2017,0.0
