index,Entity,status2,Function,Term,Year,EY Year,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
56,SLIIT,,oGTa,24.25,2024,SLIIT - 2024,1.0,18.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.0
57,SLIIT,,oGTa,24.25,2024,SLIIT - 2024,1.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0
58,SLIIT,,oGTa,24.25,2024,SLIIT - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
59,SLIIT,,oGTa,24.25,2024,SLIIT - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
60,SLIIT,,oGTa,24.25,2024,SLIIT - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
61,SLIIT,,oGTa,24.25,2024,SLIIT - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
62,SLIIT,,oGTa,24.25,2024,SLIIT - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
63,SLIIT,,iGTa,15.16,2015,SLIIT - 2015,,,,,,,,,,,,0.0,0.0
64,SLIIT,,iGTa,15.16,2015,SLIIT - 2015,,,,,,,,,,,,0.0,0.0
65,SLIIT,,iGTa,15.16,2015,SLIIT - 2015,,,,,,,,,,,,0.0,0.0
66,SLIIT,,iGTa,15.16,2015,SLIIT - 2015,,,,,,,,,,,,0.0,0.0
67,SLIIT,,iGTa,15.16,2015,SLIIT - 2015,,,,,,,,,,,,0.0,0.0
68,SLIIT,,iGTa,15.16,2015,SLIIT - 2015,,,,,,,,,,,,0.0,0.0
69,SLIIT,,iGTa,15.16,2015,SLIIT - 2015,,,,,,,,,,,,0.0,0.0
70,SLIIT,,iGTa,16.17,2016,SLIIT - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,SLIIT,,iGTa,16.17,2016,SLIIT - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,SLIIT,,iGTa,16.17,2016,SLIIT - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,SLIIT,,iGTa,16.17,2016,SLIIT - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,SLIIT,,iGTa,16.17,2016,SLIIT - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,SLIIT,,iGTa,16.17,2016,SLIIT - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,SLIIT,,iGTa,16.17,2016,SLIIT - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,SLIIT,,iGTa,17.18,2017,SLIIT - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,SLIIT,,iGTa,17.18,2017,SLIIT - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,SLIIT,,iGTa,17.18,2017,SLIIT - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,SLIIT,,iGTa,17.18,2017,SLIIT - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,SLIIT,,iGTa,17.18,2017,SLIIT - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,SLIIT,,iGTa,17.18,2017,SLIIT - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,SLIIT,,iGTa,17.18,2017,SLIIT - 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,SLIIT,,iGTa,18.19,2018,SLIIT - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,SLIIT,,iGTa,18.19,2018,SLIIT - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,SLIIT,,iGTa,18.19,2018,SLIIT - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,SLIIT,,iGTa,18.19,2018,SLIIT - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,SLIIT,,iGTa,18.19,2018,SLIIT - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,SLIIT,,iGTa,18.19,2018,SLIIT - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,SLIIT,,iGTa,18.19,2018,SLIIT - 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,SLIIT,,iGTa,19.20,2019,SLIIT - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
92,SLIIT,,iGTa,19.20,2019,SLIIT - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
93,SLIIT,,iGTa,19.20,2019,SLIIT - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
94,SLIIT,,iGTa,19.20,2019,SLIIT - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
95,SLIIT,,iGTa,19.20,2019,SLIIT - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
96,SLIIT,,iGTa,19.20,2019,SLIIT - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
97,SLIIT,,iGTa,19.20,2019,SLIIT - 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
98,SLIIT,,iGTa,21.22,2021,SLIIT - 2021,,,,,,,,,,,,1.0,1.0
99,SLIIT,,iGTa,21.22,2021,SLIIT - 2021,,,,,,,,,,,,2.0,2.0
100,SLIIT,,iGTa,21.22,2021,SLIIT - 2021,,,,,,,,,,,,0.0,0.0
101,SLIIT,,iGTa,21.22,2021,SLIIT - 2021,,,,,,,,,,,,0.0,0.0
102,SLIIT,,iGTa,21.22,2021,SLIIT - 2021,,,,,,,,,,,,0.0,0.0
103,SLIIT,,iGTa,21.22,2021,SLIIT - 2021,,,,,,,,,,,,0.0,0.0
104,SLIIT,,iGTa,21.22,2021,SLIIT - 2021,,,,,,,,,,,,0.0,0.0
105,SLIIT,,iGTa,22.23,2022,SLIIT - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,7.0
106,SLIIT,,iGTa,22.23,2022,SLIIT - 2022,4.0,1.0,2.0,4.0,9.0,6.0,14.0,8.0,12.0,2.0,32.0,18.0,112.0
107,SLIIT,,iGTa,22.23,2022,SLIIT - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,SLIIT,,iGTa,22.23,2022,SLIIT - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,SLIIT,,iGTa,22.23,2022,SLIIT - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,SLIIT,,iGTa,22.23,2022,SLIIT - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,SLIIT,,iGTa,22.23,2022,SLIIT - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,SLIIT,,iGTa,23.24,2023,SLIIT - 2023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
113,SLIIT,,iGTa,23.24,2023,SLIIT - 2023,12.0,21.0,31.0,29.0,31.0,14.0,5.0,68.0,0.0,34.0,0.0,0.0,245.0
114,SLIIT,,iGTa,23.24,2023,SLIIT - 2023,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
115,SLIIT,,iGTa,23.24,2023,SLIIT - 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,SLIIT,,iGTa,23.24,2023,SLIIT - 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,SLIIT,,iGTa,23.24,2023,SLIIT - 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,SLIIT,,iGTa,23.24,2023,SLIIT - 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,SLIIT,,iGTa,24.25,2024,SLIIT - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
120,SLIIT,,iGTa,24.25,2024,SLIIT - 2024,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.0
121,SLIIT,,iGTa,24.25,2024,SLIIT - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
122,SLIIT,,iGTa,24.25,2024,SLIIT - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
123,SLIIT,,iGTa,24.25,2024,SLIIT - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
124,SLIIT,,iGTa,24.25,2024,SLIIT - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
125,SLIIT,,iGTa,24.25,2024,SLIIT - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
126,SLIIT,,iGV,15.16,2015,SLIIT - 2015,,,,,,,,,,,,0.0,0.0
127,SLIIT,,iGV,15.16,2015,SLIIT - 2015,,,,,,,,,,,,0.0,0.0
128,SLIIT,,iGV,15.16,2015,SLIIT - 2015,,,,,,,,,,,,0.0,0.0
129,SLIIT,,iGV,15.16,2015,SLIIT - 2015,,,,,,,,,,,,0.0,0.0
130,SLIIT,,iGV,15.16,2015,SLIIT - 2015,,,,,,,,,,,,0.0,0.0
131,SLIIT,,iGV,15.16,2015,SLIIT - 2015,,,,,,,,,,,,0.0,0.0
132,SLIIT,,iGV,15.16,2015,SLIIT - 2015,,,,,,,,,,,,0.0,0.0
133,SLIIT,,iGV,16.17,2016,SLIIT - 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
